	('meanTotalCellCountBeforeTreatment 0',)	('meanTotalCellCountAfterTreatment 1',)	('meanTotalControlCellCount 2',)	('meanRelativeCellCountAfterTreatment 3',)	('meanRelativeGrowthRateAfterTreatment 4',)
('330241 3525', 'smSalt: 101', 'smName: PD0325901', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	5450.0	5578.0	0.97694	0.95761
('330242 3526', 'smSalt: 101', 'smName: PD0325901', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	5400.0	5578.0	0.96803	0.94125
('330243 3527', 'smSalt: 101', 'smName: PD173074', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	5623.0	5578.0	1.0079	1.0146
('330244 3528', 'smSalt: 101', 'smName: PD184352', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	5964.0	5578.0	1.0692	1.1272
('330245 3529', 'smSalt: 101', 'smName: Pelitinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	5007.0	5578.0	0.89765	0.81187
('330246 3530', 'smSalt: 101', 'smName: PF431396', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	5789.0	5578.0	1.0377	1.0693
('330247 3531', 'smSalt: 101', 'smName: PF477736', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	1896.0	5578.0	0.33993	-0.21321
('330248 3532', 'smSalt: 101', 'smName: PF562271', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	5675.0	5578.0	1.0174	1.032
('330249 3533', 'smSalt: 101', 'smName: PHA-665752', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	5842.0	5578.0	1.0473	1.087
('330250 3534', 'smSalt: 101', 'smName: PHA-793887', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	2708.0	5578.0	0.48554	0.054431
('330251 3535', 'smSalt: 101', 'smName: PI103', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	5153.0	5578.0	0.92376	0.85987
('330252 3536', 'smSalt: 101', 'smName: PLX-4720', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	5778.0	5578.0	1.0358	1.0658
('330253 3537', 'smSalt: 101', 'smName: QL-X-138', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	3613.0	5578.0	0.64777	0.3526
('330254 3538', 'smSalt: 101', 'smName: QL-XII-47', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	4115.0	5578.0	0.73769	0.51788
('330255 3539', 'smSalt: 101', 'smName: Radicicol', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	3785.0	5578.0	0.6786	0.40927
('330256 3540', 'smSalt: 101', 'smName: Radicicol', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	3341.0	5578.0	0.59889	0.26276
('330257 3541', 'smSalt: 101', 'smName: (R)- Roscovitine', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	5757.0	5578.0	1.0321	1.059
('330258 3542', 'smSalt: 105', 'smName: Ruxolitinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	5369.0	5578.0	0.96248	0.93103
('330259 3543', 'smSalt: 101', 'smName: XL147', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	6164.0	5578.0	1.105	1.1931
('330260 3544', 'smSalt: 101', 'smName: Saracatinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	5777.0	5578.0	1.0357	1.0656
('330261 3545', 'smSalt: 101', 'smName: Selumetinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	5818.0	5578.0	1.0429	1.0789
('330262 3546', 'smSalt: 101', 'smName: Rapamycin', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	3667.0	5578.0	0.65733	0.37017
('330263 3547', 'smSalt: 101', 'smName: Sorafenib', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	5284.0	5578.0	0.94724	0.90303
('330264 3548', 'smSalt: 101', 'smName: SU11274', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	6256.0	5578.0	1.1215	1.2233
('330265 3549', 'smSalt: 101', 'smName: TG 101348', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	5710.0	5578.0	1.0235	1.0433
('330266 3550', 'smSalt: 101', 'smName: TGX221', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	4487.0	5578.0	0.80437	0.64044
('330267 3551', 'smSalt: 101', 'smName: Torin1', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	2070.0	5578.0	0.37112	-0.15588
('330268 3552', 'smSalt: 101', 'smName: Torin2', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	1780.0	5578.0	0.31907	-0.25153
('330269 3553', 'smSalt: 101', 'smName: Tozasertib', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	1796.0	5578.0	0.322	-0.24615
('330270 3554', 'smSalt: 101', 'smName: Trametinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	3685.0	5578.0	0.66061	0.37621
('330271 3555', 'smSalt: 101', 'smName: TWS119', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	5944.0	5578.0	1.0656	1.1206
('330272 3556', 'smSalt: 101', 'smName: PLX4032', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	5654.0	5578.0	1.0136	1.025
('330273 3557', 'smSalt: 101', 'smName: Withaferin A', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	5691.0	5578.0	1.0203	1.0372
('330274 3558', 'smSalt: 101', 'smName: Withaferin A', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	5809.0	5578.0	1.0413	1.0759
('330275 3559', 'smSalt: 101', 'smName: WYE-125132', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	2445.0	5578.0	0.43828	-0.032439
('330276 3560', 'smSalt: 101', 'smName: WZ3105', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	1222.0	5578.0	0.21911	-0.43527
('330277 3561', 'smSalt: 101', 'smName: XMD11-50', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	4144.0	5578.0	0.74295	0.52754
('330278 3562', 'smSalt: 102', 'smName: Y39983', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	4425.0	5578.0	0.79332	0.62012
('330279 3563', 'smSalt: 101', 'smName: YM 201636', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	6054.0	5578.0	1.0853	1.1567
('330280 3564', 'smSalt: 101', 'smName: ZSTK474', 'clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	5056.0	5578.0	0.90637	0.82791
('330281 3565', 'smSalt: 101', 'smName: Afatinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	1683.0	5578.0	0.3018	-0.28327
('330282 3566', 'smSalt: 101', 'smName: Sigma A6730', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	4904.0	5578.0	0.87912	0.77783
('330283 3567', 'smSalt: 101', 'smName: Flavopiridol', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	1157.0	5578.0	0.2074	-0.45679
('330284 3568', 'smSalt: 101', 'smName: AT-7519', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	3234.0	5578.0	0.57983	0.22773
('330285 3569', 'smSalt: 101', 'smName: AZD 5438', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	4292.0	5578.0	0.76942	0.5762
('330286 3570', 'smSalt: 101', 'smName: AZD-6482', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5521.0	5578.0	0.98978	0.98122
('330287 3571', 'smSalt: 101', 'smName: AZD7762', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	1690.0	5578.0	0.30294	-0.28119
('330288 3572', 'smSalt: 101', 'smName: AZD8055', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	1763.0	5578.0	0.31614	-0.25692
('330289 3573', 'smSalt: 101', 'smName: AZD8330', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	4441.0	5578.0	0.79607	0.62518
('330290 3574', 'smSalt: 101', 'smName: AZD1152-HQPA', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	2088.0	5578.0	0.3744	-0.14984
('330291 3575', 'smSalt: 101', 'smName: BI-2536', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	1559.0	5578.0	0.27952	-0.32424
('330292 3576', 'smSalt: 102', 'smName: BMS345541', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	5210.0	5578.0	0.93403	0.87876
('330293 3577', 'smSalt: 101', 'smName: BMS-387032', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	1573.0	5578.0	0.28203	-0.31962
('330294 3578', 'smSalt: 101', 'smName: GDC-0980', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	2423.0	5578.0	0.43445	-0.039467
('330295 3579', 'smSalt: 101', 'smName: NVP-AEW541', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5618.0	5578.0	1.0072	1.0132
('330296 3580', 'smSalt: 101', 'smName: SB590885', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	6223.0	5578.0	1.1156	1.2125
('330297 3581', 'smSalt: 101', 'smName: PIK-93', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	6126.0	5578.0	1.0982	1.1805
('330298 3582', 'smSalt: 101', 'smName: KIN001-043', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	5207.0	5578.0	0.93344	0.87766
('330299 3583', 'smSalt: 101', 'smName: BYL719', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5068.0	5578.0	0.90846	0.83175
('330300 3584', 'smSalt: 101', 'smName: NVP-AUY922', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	2191.0	5578.0	0.39281	-0.11601
('330301 3585', 'smSalt: 101', 'smName: A443654', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	1373.0	5578.0	0.24618	-0.38552
('330302 3586', 'smSalt: 102', 'smName: OSI-027', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	3457.0	5578.0	0.6198	0.3012
('330303 3587', 'smSalt: 101', 'smName: XMD11-85h', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	4685.0	5578.0	0.83981	0.70557
('330304 3588', 'smSalt: 101', 'smName: HG-6-64-01', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	5967.0	5578.0	1.0697	1.1281
('330305 3589', 'smSalt: 101', 'smName: WH-4-025', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5617.0	5578.0	1.0069	1.0126
('330306 3590', 'smSalt: 101', 'smName: WZ-4-145', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	3543.0	5578.0	0.63522	0.32954
('330307 3591', 'smSalt: 101', 'smName: XMD16-144', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	2098.0	5578.0	0.37608	-0.14676
('330308 3592', 'smSalt: 101', 'smName: Brivanib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	4962.0	5578.0	0.88946	0.79683
('330309 3593', 'smSalt: 101', 'smName: NVP-BKM120', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	4773.0	5578.0	0.8557	0.73478
('330310 3594', 'smSalt: 101', 'smName: BX-912', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5148.0	5578.0	0.92292	0.85833
('330311 3595', 'smSalt: 102', 'smName: Canertinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	2262.0	5578.0	0.40553	-0.092621
('330312 3596', 'smSalt: 101', 'smName: Celastrol', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	5058.0	5578.0	0.90679	0.82868
('330313 3597', 'smSalt: 101', 'smName: CGP60474', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	4768.0	5578.0	0.85474	0.73302
('330314 3598', 'smSalt: 101', 'smName: CGP60474', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	1367.0	5578.0	0.2451	-0.38749
('330315 3599', 'smSalt: 101', 'smName: CHIR-99021', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	4297.0	5578.0	0.77026	0.57773
('330316 3600', 'smSalt: 101', 'smName: CP724714', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	2873.0	5578.0	0.515	0.10857
('330317 3601', 'smSalt: 101', 'smName: CP466722', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5836.0	5578.0	1.0462	1.085
('330318 3602', 'smSalt: 101', 'smName: Crizotinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	4865.0	5578.0	0.87219	0.76509
('330319 3603', 'smSalt: 101', 'smName: CYT387', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	4992.0	5578.0	0.8949	0.80682
('330320 3604', 'smSalt: 101', 'smName: Dasatinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5449.0	5578.0	0.97682	0.95739
('330321 3605', 'smSalt: 101', 'smName: Dasatinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	5032.0	5578.0	0.90207	0.82
('330322 3606', 'smSalt: 101', 'smName: Dovitinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	4521.0	5578.0	0.81053	0.65175
('330323 3607', 'smSalt: 101', 'smName: Enzastaurin', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5924.0	5578.0	1.0619	1.1138
('330324 3608', 'smSalt: 101', 'smName: Erlotinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5536.0	5578.0	0.99235	0.98594
('330325 3609', 'smSalt: 101', 'smName: Foretinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5279.0	5578.0	0.94634	0.90138
('330326 3610', 'smSalt: 101', 'smName: R406', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	5197.0	5578.0	0.93158	0.87425
('330327 3611', 'smSalt: 101', 'smName: GDC-0941', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	3061.0	5578.0	0.54882	0.17073
('330328 3612', 'smSalt: 101', 'smName: Gefitinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	4547.0	5578.0	0.81513	0.66021
('330329 3613', 'smSalt: 101', 'smName: Geldanamycin', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	1929.0	5578.0	0.34578	-0.20244
('330330 3614', 'smSalt: 101', 'smName: Geldanamycin', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	2073.0	5578.0	0.37171	-0.15478
('330331 3615', 'smSalt: 101', 'smName: GSK1059615', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5599.0	5578.0	1.0036	1.0067
('330332 3616', 'smSalt: 101', 'smName: GSK1059615', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	4327.0	5578.0	0.77569	0.58773
('330333 3617', 'smSalt: 101', 'smName: GSK1904529A', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	4993.0	5578.0	0.89511	0.80721
('330334 3618', 'smSalt: 101', 'smName: GSK2126458', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	1684.0	5578.0	0.30192	-0.28305
('330335 3619', 'smSalt: 101', 'smName: GSK 690693', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	4320.0	5578.0	0.77444	0.58542
('330336 3620', 'smSalt: 101', 'smName: GW843682', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	4493.0	5578.0	0.80551	0.64253
('330337 3621', 'smSalt: 101', 'smName: HG-5-113-01', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5155.0	5578.0	0.92418	0.86064
('330338 3622', 'smSalt: 101', 'smName: HG-5-88-01', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	4198.0	5578.0	0.75251	0.54512
('330339 3623', 'smSalt: 103', 'smName: Imatinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	5504.0	5578.0	0.98674	0.97562
('330340 3624', 'smSalt: 101', 'smName: JNK-9L', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	4937.0	5578.0	0.8851	0.78881
('330341 3625', 'smSalt: 101', 'smName: JW-7-24-1', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	4455.0	5578.0	0.79858	0.62979
('330342 3626', 'smSalt: 104', 'smName: Lapatinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	2296.0	5578.0	0.41163	-0.081419
('330343 3627', 'smSalt: 102', 'smName: LDN-193189', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5820.0	5578.0	1.0433	1.0795
('330344 3628', 'smSalt: 101', 'smName: Linifanib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	5556.0	5578.0	0.996	0.99264
('330345 3629', 'smSalt: 101', 'smName: Linsitinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	4923.0	5578.0	0.88247	0.78398
('330346 3630', 'smSalt: 102', 'smName: Mitoxantrone', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	1877.0	5578.0	0.33646	-0.21958
('330347 3631', 'smSalt: 102', 'smName: Mitoxantrone', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	1527.0	5578.0	0.27384	-0.33467
('330348 3632', 'smSalt: 102', 'smName: MK2206', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	4103.0	5578.0	0.73548	0.51382
('330349 3633', 'smSalt: 101', 'smName: Neratinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	1569.0	5578.0	0.28137	-0.32083
('330350 3634', 'smSalt: 101', 'smName: Nilotinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	6233.0	5578.0	1.1173	1.2156
('330351 3635', 'smSalt: 101', 'smName: BIBF-1120', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	5471.0	5578.0	0.9807	0.96453
('330352 3636', 'smSalt: 101', 'smName: NU7441', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5567.0	5578.0	0.99803	0.99638
('330353 3637', 'smSalt: 101', 'smName: BEZ235', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	2331.0	5578.0	0.41796	-0.069778
('330354 3638', 'smSalt: 101', 'smName: NVP-TAE684', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	4515.0	5578.0	0.80939	0.64967
('330355 3639', 'smSalt: 101', 'smName: PD0332991', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	4466.0	5578.0	0.80055	0.63341
('330356 3640', 'smSalt: 101', 'smName: PD0325901', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5248.0	5578.0	0.94079	0.89117
('330357 3641', 'smSalt: 101', 'smName: PD0325901', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	5325.0	5578.0	0.95453	0.91643
('330358 3642', 'smSalt: 101', 'smName: PD173074', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	5623.0	5578.0	1.0079	1.0146
('330359 3643', 'smSalt: 101', 'smName: PD184352', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5922.0	5578.0	1.0616	1.1132
('330360 3644', 'smSalt: 101', 'smName: Pelitinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	4239.0	5578.0	0.75992	0.55873
('330361 3645', 'smSalt: 101', 'smName: PF431396', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	4706.0	5578.0	0.84363	0.7126
('330362 3646', 'smSalt: 101', 'smName: PF477736', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	1652.0	5578.0	0.29619	-0.2936
('330363 3647', 'smSalt: 101', 'smName: PF562271', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	5530.0	5578.0	0.9914	0.98419
('330364 3648', 'smSalt: 101', 'smName: PHA-665752', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5839.0	5578.0	1.0467	1.0858
('330365 3649', 'smSalt: 101', 'smName: PHA-793887', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	2647.0	5578.0	0.47449	0.034114
('330366 3650', 'smSalt: 101', 'smName: PI103', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	4481.0	5578.0	0.80324	0.63836
('330367 3651', 'smSalt: 101', 'smName: PLX-4720', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5710.0	5578.0	1.0237	1.0435
('330368 3652', 'smSalt: 101', 'smName: QL-X-138', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	3605.0	5578.0	0.64621	0.34974
('330369 3653', 'smSalt: 101', 'smName: QL-XII-47', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	3824.0	5578.0	0.68559	0.42212
('330370 3654', 'smSalt: 101', 'smName: Radicicol', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	2642.0	5578.0	0.47371	0.032686
('330371 3655', 'smSalt: 101', 'smName: Radicicol', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	2396.0	5578.0	0.42949	-0.048583
('330372 3656', 'smSalt: 101', 'smName: (R)- Roscovitine', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5868.0	5578.0	1.0519	1.0954
('330373 3657', 'smSalt: 105', 'smName: Ruxolitinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5432.0	5578.0	0.97371	0.95168
('330374 3658', 'smSalt: 101', 'smName: XL147', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5910.0	5578.0	1.0594	1.1092
('330375 3659', 'smSalt: 101', 'smName: Saracatinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	5463.0	5578.0	0.97933	0.962
('330376 3660', 'smSalt: 101', 'smName: Selumetinib', 'clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	5492.0	5578.0	0.98458	0.97167
