	('totalCellCountBeforeTreatment 0',)	('totalCellCountAfterTreatment 1',)	('totalControlCellCount 2',)	('relativeCellCount 3',)	('normalizedGrowthRateInhibitionValue 4',)
('CP466722 11230', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP466722', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I09')	962.0	10252.0	10507.0	0.97565	0.98576
('CP466722 11231', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP466722', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I09')	962.0	9996.0	10315.0	0.96905	0.98171
('CP466722 11232', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP466722', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I08')	962.0	10042.0	10714.0	0.93728	0.96309
('CP466722 11233', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP466722', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I08')	962.0	9968.0	10507.0	0.94862	0.96965
('CP466722 11234', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP466722', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I08')	962.0	9531.0	10315.0	0.92397	0.95432
('CP466722 11235', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP466722', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I07')	962.0	5639.0	10714.0	0.52632	0.66288
('CP466722 11236', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP466722', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I07')	962.0	7142.0	10507.0	0.67968	0.78817
('CP466722 11237', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP466722', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I07')	962.0	5561.0	10315.0	0.53911	0.66965
('CP724714 11238', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: A12')	962.0	10902.0	10714.0	1.0175	1.01
('CP724714 11239', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: A12')	962.0	10632.0	10507.0	1.0118	1.0068
('CP724714 11240', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: A12')	962.0	10797.0	10315.0	1.0467	1.0269
('CP724714 11241', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: A11')	962.0	10689.0	10714.0	0.99767	0.99866
('CP724714 11242', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: A11')	962.0	10410.0	10507.0	0.99069	0.99458
('CP724714 11243', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: A11')	962.0	10526.0	10315.0	1.0204	1.0119
('CP724714 11244', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: A10')	962.0	10595.0	10714.0	0.98889	0.99359
('CP724714 11245', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: A10')	962.0	10603.0	10507.0	1.0091	1.0052
('CP724714 11246', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: A10')	962.0	10411.0	10315.0	1.0093	1.0054
('CP724714 11247', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: A09')	962.0	10558.0	10714.0	0.98544	0.99158
('CP724714 11248', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: A09')	962.0	10320.0	10507.0	0.98212	0.98957
('CP724714 11249', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: A09')	962.0	10228.0	10315.0	0.99155	0.99504
('CP724714 11250', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: A08')	962.0	10242.0	10714.0	0.95595	0.97425
('CP724714 11251', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: A08')	962.0	10350.0	10507.0	0.98498	0.99124
('CP724714 11252', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: A08')	962.0	10117.0	10315.0	0.98078	0.98869
('CP724714 11253', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: A07')	962.0	9370.0	10714.0	0.87456	0.92437
('CP724714 11254', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: A07')	962.0	9367.0	10507.0	0.89143	0.93445
('CP724714 11255', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: CP724714', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: A07')	962.0	9450.0	10315.0	0.91612	0.94945
('Flavopiridol 11256', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: A18')	962.0	614.0	10693.0	0.057417	-0.12128
('Flavopiridol 11257', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: A18')	962.0	814.0	10740.0	0.075786	-0.046907
('Flavopiridol 11258', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: A18')	962.0	740.0	10641.0	0.069538	-0.072921
('Flavopiridol 11259', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: A17')	962.0	319.0	10693.0	0.029831	-0.27222
('Flavopiridol 11260', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: A17')	962.0	309.0	10740.0	0.028769	-0.27843
('Flavopiridol 11261', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: A17')	962.0	332.0	10641.0	0.031198	-0.26426
('Flavopiridol 11262', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: A16')	962.0	215.0	10693.0	0.020105	-0.35035
('Flavopiridol 11263', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: A16')	962.0	197.0	10740.0	0.018341	-0.36597
('Flavopiridol 11264', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: A16')	962.0	189.0	10641.0	0.01776	-0.3746
('Flavopiridol 11265', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: A15')	962.0	198.0	10693.0	0.018516	-0.36557
('Flavopiridol 11266', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: A15')	962.0	241.0	10740.0	0.022438	-0.32816
('Flavopiridol 11267', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: A15')	962.0	197.0	10641.0	0.018512	-0.36708
('Flavopiridol 11268', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: A14')	962.0	212.0	10693.0	0.019825	-0.35297
('Flavopiridol 11269', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: A14')	962.0	224.0	10740.0	0.020855	-0.34213
('Flavopiridol 11270', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: A14')	962.0	176.0	10641.0	0.016539	-0.38732
('Flavopiridol 11271', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: A13')	962.0	240.0	10693.0	0.022443	-0.32945
('Flavopiridol 11272', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: A13')	962.0	262.0	10740.0	0.024393	-0.31184
('Flavopiridol 11273', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Flavopiridol', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: A13')	962.0	255.0	10641.0	0.023962	-0.31818
('GW843682 11274', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: B18')	962.0	9718.0	10693.0	0.90876	0.94568
('GW843682 11275', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: B18')	962.0	10056.0	10740.0	0.93624	0.9625
('GW843682 11276', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: B18')	962.0	10128.0	10641.0	0.95173	0.97167
('GW843682 11277', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: B17')	962.0	6508.0	10693.0	0.60859	0.73361
('GW843682 11278', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: B17')	962.0	6698.0	10740.0	0.6236	0.74625
('GW843682 11279', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: B17')	962.0	6931.0	10641.0	0.65131	0.76736
('GW843682 11280', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: B16')	962.0	2300.0	10693.0	0.21508	0.2851
('GW843682 11281', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: B16')	962.0	2419.0	10740.0	0.22522	0.30326
('GW843682 11282', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: B16')	962.0	2713.0	10641.0	0.25494	0.34847
('GW843682 11283', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: B15')	962.0	893.0	10693.0	0.083508	-0.021242
('GW843682 11284', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: B15')	962.0	1068.0	10740.0	0.099434	0.030437
('GW843682 11285', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: B15')	962.0	1147.0	10641.0	0.10778	0.051986
('GW843682 11286', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: B14')	962.0	611.0	10693.0	0.057137	-0.12252
('GW843682 11287', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: B14')	962.0	607.0	10740.0	0.056514	-0.12396
('GW843682 11288', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: B14')	962.0	724.0	10641.0	0.068035	-0.078747
('GW843682 11289', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: B13')	962.0	542.0	10693.0	0.050684	-0.15227
('GW843682 11290', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: B13')	962.0	644.0	10740.0	0.059958	-0.10894
('GW843682 11291', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: GW843682', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: B13')	962.0	798.0	10641.0	0.074988	-0.052524
('HG-5-113-01 11292', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: B12')	962.0	10391.0	10714.0	0.96985	0.98247
('HG-5-113-01 11293', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: B12')	962.0	9755.0	10507.0	0.92835	0.95735
('HG-5-113-01 11294', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: B12')	962.0	10253.0	10315.0	0.99397	0.99647
('HG-5-113-01 11295', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: B11')	962.0	10186.0	10714.0	0.95072	0.97114
('HG-5-113-01 11296', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: B11')	962.0	9527.0	10507.0	0.90665	0.94398
('HG-5-113-01 11297', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: B11')	962.0	9785.0	10315.0	0.9486	0.9694
('HG-5-113-01 11298', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: B10')	962.0	8772.0	10714.0	0.81874	0.88821
('HG-5-113-01 11299', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: B10')	962.0	8811.0	10507.0	0.83852	0.90044
('HG-5-113-01 11300', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: B10')	962.0	8307.0	10315.0	0.80532	0.87739
('HG-5-113-01 11301', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: B09')	962.0	6099.0	10714.0	0.56926	0.70081
('HG-5-113-01 11302', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: B09')	962.0	6599.0	10507.0	0.62801	0.74764
('HG-5-113-01 11303', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: B09')	962.0	5862.0	10315.0	0.56829	0.69557
('HG-5-113-01 11304', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: B08')	962.0	1703.0	10714.0	0.15895	0.17846
('HG-5-113-01 11305', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: B08')	962.0	1774.0	10507.0	0.16883	0.19409
('HG-5-113-01 11306', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: B08')	962.0	1540.0	10315.0	0.14929	0.14733
('HG-5-113-01 11307', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: B07')	962.0	800.0	10714.0	0.074669	-0.051698
('HG-5-113-01 11308', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: B07')	962.0	882.0	10507.0	0.083937	-0.024906
('HG-5-113-01 11309', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-113-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: B07')	962.0	826.0	10315.0	0.080076	-0.043606
('HG-5-88-01 11310', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-88-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: A24')	962.0	10818.0	10693.0	1.0116	1.0067
('HG-5-88-01 11311', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-88-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: A24')	962.0	10504.0	10740.0	0.97795	0.98723
('HG-5-88-01 11312', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-88-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: A24')	962.0	10724.0	10641.0	1.0077	1.0045
('HG-5-88-01 11313', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-88-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: A23')	962.0	9546.0	10693.0	0.89268	0.9357
('HG-5-88-01 11314', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-88-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: A23')	962.0	9903.0	10740.0	0.922	0.95388
('HG-5-88-01 11315', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-88-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: A23')	962.0	9725.0	10641.0	0.91386	0.94871
('HG-5-88-01 11316', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-88-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: A22')	962.0	8596.0	10693.0	0.80384	0.87817
('HG-5-88-01 11317', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-88-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: A22')	962.0	8581.0	10740.0	0.79892	0.87508
('HG-5-88-01 11318', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-88-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: A22')	962.0	8625.0	10641.0	0.8105	0.8824
('HG-5-88-01 11319', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-88-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: A21')	962.0	8568.0	10693.0	0.80122	0.87641
('HG-5-88-01 11320', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-88-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: A21')	962.0	8306.0	10740.0	0.77331	0.85761
('HG-5-88-01 11321', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: HG-5-88-01', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: A21')	962.0	8253.0	10641.0	0.77554	0.85862
