	('measuredProteinValue 0',)
(' 12350', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	785.6340789
(' 12351', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	787.3224869
(' 12352', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	794.9790687
(' 12353', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	828.4658542
(' 12354', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	496.4675683
(' 12355', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	1096.340198
(' 12356', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	613.5481968
(' 12357', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	539.3567998
(' 12358', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	635.9526094
(' 12359', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	599.5608743
(' 12360', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	74.28199898
(' 12361', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	78.50474211
(' 12362', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	86.78268001
(' 12363', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	86.06364639
(' 12364', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	89.25506161
(' 12365', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	89.54487768
(' 12366', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	150.2048245
(' 12367', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	142.1990659
(' 12368', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	145.124185
(' 12369', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	151.9082201
(' 12370', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	156.9341519
(' 12371', 'clName: T47D', 'ppName: VEGF165', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	156.6090698
(' 12372', 'clName: T47D', 'ppName: ', 'proteinLigandConcentration: 0', 'time: ', 'measuredProtein: pAkt')	828.8827438
(' 12373', 'clName: T47D', 'ppName: ', 'proteinLigandConcentration: 0', 'time: ', 'measuredProtein: pErk')	732.164608
(' 12374', 'clName: T47D', 'ppName: ', 'proteinLigandConcentration: 0', 'time: ', 'measuredProtein: pJnk')	90.65659598
(' 12375', 'clName: T47D', 'ppName: ', 'proteinLigandConcentration: 0', 'time: ', 'measuredProtein: pP38')	161.8244462
(' 12376', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	672.786266
(' 12377', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	1127.806735
(' 12378', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	666.6952114
(' 12379', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	1543.39978
(' 12380', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	701.0885308
(' 12381', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	3043.316772
(' 12382', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	6082.631307
(' 12383', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	11802.32219
(' 12384', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	5967.854699
(' 12385', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	9019.426946
(' 12386', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	6435.909712
(' 12387', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	8943.20982
(' 12388', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	126.8508201
(' 12389', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	139.8388514
(' 12390', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	146.1360286
(' 12391', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	137.4636882
(' 12392', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	127.4527443
(' 12393', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	137.6356257
(' 12394', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	253.8892853
(' 12395', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	267.3452913
(' 12396', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	233.0068536
(' 12397', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	253.2128366
(' 12398', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	229.0868773
(' 12399', 'clName: UACC-812', 'ppName: BTC', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	253.6410608
(' 12400', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	790.3113933
(' 12401', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	735.0802039
(' 12402', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	793.2944173
(' 12403', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	805.7334271
(' 12404', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	899.7905132
(' 12405', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	807.675681
(' 12406', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	5689.511656
(' 12407', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	5979.575874
(' 12408', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	5788.391318
(' 12409', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	5801.297136
(' 12410', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	6009.45121
(' 12411', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	6182.187982
(' 12412', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	125.8936225
(' 12413', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	130.8065547
(' 12414', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	142.1272486
(' 12415', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	134.6949153
(' 12416', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	138.9676707
(' 12417', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	144.8934553
(' 12418', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	263.7452174
(' 12419', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	253.622017
(' 12420', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	247.5445988
(' 12421', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	232.2495
(' 12422', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	242.0090171
(' 12423', 'clName: UACC-812', 'ppName: EFNA1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	236.000751
(' 12424', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	710.6119759
(' 12425', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	818.669667
(' 12426', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	752.3522126
(' 12427', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	808.4267418
(' 12428', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	691.1175162
(' 12429', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	1659.357807
(' 12430', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	5919.758246
(' 12431', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	10162.78626
(' 12432', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	5196.355836
(' 12433', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	7593.784915
(' 12434', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	5507.788406
(' 12435', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	6850.732673
(' 12436', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	118.5985921
(' 12437', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	135.4257318
(' 12438', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	115.6924089
(' 12439', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	133.3217625
(' 12440', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	119.7742429
(' 12441', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	130.465954
(' 12442', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	233.3001976
(' 12443', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	236.5914261
(' 12444', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	245.4364057
(' 12445', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	242.534153
(' 12446', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	224.0241136
(' 12447', 'clName: UACC-812', 'ppName: EGF', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	246.877384
(' 12448', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	685.9123449
(' 12449', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	759.5543882
(' 12450', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	716.1196656
(' 12451', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	769.1717617
(' 12452', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	722.8112513
(' 12453', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	820.7223716
(' 12454', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	5763.212077
(' 12455', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	8905.916878
(' 12456', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	4966.093043
(' 12457', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	7537.05923
(' 12458', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	5428.879393
(' 12459', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	7815.901674
(' 12460', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	122.9552908
(' 12461', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	132.70983
(' 12462', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	122.8670211
(' 12463', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	125.5641517
(' 12464', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	129.497975
(' 12465', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	126.1711298
(' 12466', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	235.2198898
(' 12467', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	290.0184392
(' 12468', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	224.6211163
(' 12469', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	245.0053245
(' 12470', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	224.4597239
(' 12471', 'clName: UACC-812', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	236.1698791
(' 12472', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	713.8206151
(' 12473', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	727.9315523
(' 12474', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	733.9632067
(' 12475', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	723.403655
(' 12476', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	791.667079
(' 12477', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	714.3428811
(' 12478', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	6010.247803
(' 12479', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	6641.04804
(' 12480', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	5911.424061
(' 12481', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	5512.702266
(' 12482', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	5702.735364
(' 12483', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	5788.559607
(' 12484', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	119.9724414
(' 12485', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	123.5254908
(' 12486', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	120.6545319
(' 12487', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	149.1244555
(' 12488', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	121.4564645
(' 12489', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	131.7441416
(' 12490', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	250.896019
(' 12491', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	245.4057999
(' 12492', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	243.2984199
(' 12493', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	245.3172865
(' 12494', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	237.8719983
(' 12495', 'clName: UACC-812', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	230.1314572
(' 12496', 'clName: UACC-812', 'ppName: FGF-2', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	679.4142904
(' 12497', 'clName: UACC-812', 'ppName: FGF-2', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	727.2899929
(' 12498', 'clName: UACC-812', 'ppName: FGF-2', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	789.143221
(' 12499', 'clName: UACC-812', 'ppName: FGF-2', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	775.5308602
(' 12500', 'clName: UACC-812', 'ppName: FGF-2', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	827.8096879
(' 12501', 'clName: UACC-812', 'ppName: FGF-2', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	800.5258331
(' 12502', 'clName: UACC-812', 'ppName: FGF-2', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	6590.909944
