	('meanTotalCellCountBeforeTreatment 0',)	('meanTotalCellCountAfterTreatment 1',)	('meanTotalControlCellCount 2',)	('meanRelativeCellCountAfterTreatment 3',)	('meanRelativeGrowthRateAfterTreatment 4',)
('A443654 3125', 'smCenterCompoundID: 10045', 'smSalt: 101', 'smLincsID: LSM-1045', 'smName: A443654', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	633.0	3486.0	0.18156	-0.089799
('OSI-027 3126', 'smCenterCompoundID: 10063', 'smSalt: 102', 'smLincsID: LSM-1063', 'smName: OSI-027', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2527.0	3486.0	0.72491	0.6337
('XMD11-85h 3127', 'smCenterCompoundID: 10087', 'smSalt: 101', 'smLincsID: LSM-5577', 'smName: XMD11-85h', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2718.0	3486.0	0.77979	0.70678
('HG-6-64-01 3128', 'smCenterCompoundID: 10017', 'smSalt: 101', 'smLincsID: LSM-6015', 'smName: HG-6-64-01', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1682.0	3486.0	0.48264	0.3111
('WH-4-025 3129', 'smCenterCompoundID: 10039', 'smSalt: 101', 'smLincsID: LSM-5431', 'smName: WH-4-025', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	770.0	3486.0	0.22105	-0.03722
('WZ-4-145 3130', 'smCenterCompoundID: 10082', 'smSalt: 101', 'smLincsID: LSM-5545', 'smName: WZ-4-145', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2672.0	3486.0	0.7666	0.68921
('XMD16-144 3131', 'smCenterCompoundID: 10091', 'smSalt: 101', 'smLincsID: LSM-6299', 'smName: XMD16-144', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1310.0	3486.0	0.37584	0.16889
('Brivanib 3132', 'smCenterCompoundID: 10177', 'smSalt: 101', 'smLincsID: LSM-1178', 'smName: Brivanib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2996.0	3486.0	0.85953	0.81296
('NVP-BKM120 3133', 'smCenterCompoundID: 10147', 'smSalt: 101', 'smLincsID: LSM-1148', 'smName: NVP-BKM120', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1779.0	3486.0	0.51046	0.34815
('BX-912 3134', 'smCenterCompoundID: 10055', 'smSalt: 101', 'smLincsID: LSM-1055', 'smName: BX-912', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1867.0	3486.0	0.53561	0.38163
('Canertinib 3135', 'smCenterCompoundID: 10120', 'smSalt: 102', 'smLincsID: LSM-1120', 'smName: Canertinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2820.0	3486.0	0.80895	0.74561
('Celastrol 3136', 'smCenterCompoundID: 10117', 'smSalt: 101', 'smLincsID: LSM-1117', 'smName: Celastrol', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	877.0	3486.0	0.25155	0.0033916
('CGP60474 3137', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	662.0	3486.0	0.19007	-0.078469
('CGP60474 3138', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	621.0	3486.0	0.17822	-0.094255
('CHIR-99021 3139', 'smCenterCompoundID: 10180', 'smSalt: 101', 'smLincsID: LSM-1181', 'smName: CHIR-99021', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2901.0	3486.0	0.83209	0.77642
('CP724714 3140', 'smCenterCompoundID: 10010', 'smSalt: 101', 'smLincsID: LSM-1010', 'smName: CP724714', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2825.0	3486.0	0.81029	0.74739
('CP466722 3141', 'smCenterCompoundID: 10009', 'smSalt: 101', 'smLincsID: LSM-1009', 'smName: CP466722', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	3252.0	3486.0	0.93277	0.91048
('Crizotinib 3142', 'smCenterCompoundID: 10027', 'smSalt: 101', 'smLincsID: LSM-1027', 'smName: Crizotinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1788.0	3486.0	0.51295	0.35146
('CYT387 3143', 'smCenterCompoundID: 10140', 'smSalt: 101', 'smLincsID: LSM-1141', 'smName: CYT387', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2273.0	3486.0	0.65196	0.53657
('Dasatinib 3144', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	497.0	3486.0	0.14265	-0.14161
('Dasatinib 3145', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	508.0	3486.0	0.14571	-0.13754
('Dovitinib 3146', 'smCenterCompoundID: 10127', 'smSalt: 101', 'smLincsID: LSM-1127', 'smName: Dovitinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1755.0	3486.0	0.50348	0.33885
('Enzastaurin 3147', 'smCenterCompoundID: 10069', 'smSalt: 101', 'smLincsID: LSM-1069', 'smName: Enzastaurin', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	3538.0	3486.0	1.0149	1.0198
('Erlotinib 3148', 'smCenterCompoundID: 10097', 'smSalt: 101', 'smLincsID: LSM-1097', 'smName: Erlotinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	3338.0	3486.0	0.95763	0.94358
('Foretinib 3149', 'smCenterCompoundID: 10157', 'smSalt: 101', 'smLincsID: LSM-1158', 'smName: Foretinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1337.0	3486.0	0.38349	0.17908
('R406 3150', 'smCenterCompoundID: 10040', 'smSalt: 101', 'smLincsID: LSM-1040', 'smName: R406', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2794.0	3486.0	0.8015	0.73568
('GDC-0941 3151', 'smCenterCompoundID: 10047', 'smSalt: 101', 'smLincsID: LSM-1047', 'smName: GDC-0941', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2542.0	3486.0	0.72922	0.63943
('Gefitinib 3152', 'smCenterCompoundID: 10098', 'smSalt: 101', 'smLincsID: LSM-1098', 'smName: Gefitinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	3791.0	3486.0	1.0874	1.1163
('Geldanamycin 3153', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1062.0	3486.0	0.30461	0.074049
('Geldanamycin 3154', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1172.0	3486.0	0.33616	0.11606
('GSK1059615 3155', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1671.0	3486.0	0.47929	0.30664
('GSK1059615 3156', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1919.0	3486.0	0.55062	0.40162
('GSK1904529A 3157', 'smCenterCompoundID: 10134', 'smSalt: 101', 'smLincsID: LSM-1134', 'smName: GSK1904529A', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	3232.0	3486.0	0.92703	0.90284
('GSK2126458 3158', 'smCenterCompoundID: 10146', 'smSalt: 101', 'smLincsID: LSM-1147', 'smName: GSK2126458', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1044.0	3486.0	0.29964	0.067429
('GSK 690693 3159', 'smCenterCompoundID: 10128', 'smSalt: 101', 'smLincsID: LSM-1128', 'smName: GSK 690693', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	3209.0	3486.0	0.92053	0.89418
('GW843682 3160', 'smCenterCompoundID: 10014', 'smSalt: 101', 'smLincsID: LSM-1014', 'smName: GW843682', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1052.0	3486.0	0.30194	0.070484
('HG-5-113-01 3161', 'smCenterCompoundID: 10015', 'smSalt: 101', 'smLincsID: LSM-5982', 'smName: HG-5-113-01', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1673.0	3486.0	0.48006	0.30766
('HG-5-88-01 3162', 'smCenterCompoundID: 10016', 'smSalt: 101', 'smLincsID: LSM-5245', 'smName: HG-5-88-01', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2385.0	3486.0	0.68428	0.5796
('Imatinib 3163', 'smCenterCompoundID: 10023', 'smSalt: 103', 'smLincsID: LSM-1023', 'smName: Imatinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	3756.0	3486.0	1.0775	1.1032
('JNK-9L 3164', 'smCenterCompoundID: 10100', 'smSalt: 101', 'smLincsID: LSM-36386', 'smName: JNK-9L', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1223.0	3486.0	0.35079	0.13554
('JW-7-24-1 3165', 'smCenterCompoundID: 10019', 'smSalt: 101', 'smLincsID: LSM-5674', 'smName: JW-7-24-1', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2065.0	3486.0	0.59249	0.45738
('Lapatinib 3166', 'smCenterCompoundID: 10051', 'smSalt: 104', 'smLincsID: LSM-1051', 'smName: Lapatinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	3474.0	3486.0	0.99644	0.99527
('LDN-193189 3167', 'smCenterCompoundID: 10115', 'smSalt: 102', 'smLincsID: LSM-1115', 'smName: LDN-193189', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2550.0	3486.0	0.73161	0.64262
('Linifanib 3168', 'smCenterCompoundID: 10182', 'smSalt: 101', 'smLincsID: LSM-1183', 'smName: Linifanib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	3871.0	3486.0	1.1103	1.1469
('Linsitinib 3169', 'smCenterCompoundID: 10135', 'smSalt: 101', 'smLincsID: LSM-1135', 'smName: Linsitinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2978.0	3486.0	0.85427	0.80595
('Mitoxantrone 3170', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	718.0	3486.0	0.20594	-0.057335
('Mitoxantrone 3171', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	718.0	3486.0	0.20613	-0.057081
('MK2206 3172', 'smCenterCompoundID: 10057', 'smSalt: 102', 'smLincsID: LSM-1057', 'smName: MK2206', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2676.0	3486.0	0.76775	0.69074
('Neratinib 3173', 'smCenterCompoundID: 10018', 'smSalt: 101', 'smLincsID: LSM-1018', 'smName: Neratinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1904.0	3486.0	0.54612	0.39563
('Nilotinib 3174', 'smCenterCompoundID: 10099', 'smSalt: 101', 'smLincsID: LSM-1099', 'smName: Nilotinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2314.0	3486.0	0.66382	0.55235
('BIBF-1120 3175', 'smCenterCompoundID: 10151', 'smSalt: 101', 'smLincsID: LSM-1152', 'smName: BIBF-1120', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	3044.0	3486.0	0.8733	0.83129
('NU7441 3176', 'smCenterCompoundID: 10061', 'smSalt: 101', 'smLincsID: LSM-1061', 'smName: NU7441', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2642.0	3486.0	0.75799	0.67775
('BEZ235 3177', 'smCenterCompoundID: 10232', 'smSalt: 101', 'smLincsID: LSM-4255', 'smName: BEZ235', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1539.0	3486.0	0.44143	0.25623
('NVP-TAE684 3178', 'smCenterCompoundID: 10024', 'smSalt: 101', 'smLincsID: LSM-1024', 'smName: NVP-TAE684', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1817.0	3486.0	0.52117	0.36241
('PD0332991 3179', 'smCenterCompoundID: 10071', 'smSalt: 101', 'smLincsID: LSM-1071', 'smName: PD0332991', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1681.0	3486.0	0.48226	0.31059
('PD0325901 3180', 'smCenterCompoundID: 10101', 'smSalt: 101', 'smLincsID: LSM-1101', 'smName: PD0325901', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1235.0	3486.0	0.35433	0.14025
('PD0325901 3181', 'smCenterCompoundID: 10101', 'smSalt: 101', 'smLincsID: LSM-1101', 'smName: PD0325901', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1020.0	3486.0	0.29257	0.058008
('PD173074 3182', 'smCenterCompoundID: 10026', 'smSalt: 101', 'smLincsID: LSM-1026', 'smName: PD173074', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	3645.0	3486.0	1.0455	1.0606
('PD184352 3183', 'smCenterCompoundID: 10048', 'smSalt: 101', 'smLincsID: LSM-1048', 'smName: PD184352', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2132.0	3486.0	0.61162	0.48284
('Pelitinib 3184', 'smCenterCompoundID: 10159', 'smSalt: 101', 'smLincsID: LSM-1160', 'smName: Pelitinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2723.0	3486.0	0.78123	0.70869
('PF431396 3185', 'smCenterCompoundID: 10116', 'smSalt: 101', 'smLincsID: LSM-1116', 'smName: PF431396', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1645.0	3486.0	0.47183	0.29671
('PF477736 3186', 'smCenterCompoundID: 10112', 'smSalt: 101', 'smLincsID: LSM-1112', 'smName: PF477736', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1921.0	3486.0	0.551	0.40213
('PF562271 3187', 'smCenterCompoundID: 10072', 'smSalt: 101', 'smLincsID: LSM-1072', 'smName: PF562271', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2382.0	3486.0	0.68342	0.57845
('PHA-665752 3188', 'smCenterCompoundID: 10125', 'smSalt: 101', 'smLincsID: LSM-1125', 'smName: PHA-665752', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	3577.0	3486.0	1.0261	1.0347
('PHA-793887 3189', 'smCenterCompoundID: 10073', 'smSalt: 101', 'smLincsID: LSM-1073', 'smName: PHA-793887', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	914.0	3486.0	0.26235	0.017778
('PI103 3190', 'smCenterCompoundID: 10126', 'smSalt: 101', 'smLincsID: LSM-1126', 'smName: PI103', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1950.0	3486.0	0.55932	0.4132
('PLX-4720 3191', 'smCenterCompoundID: 10049', 'smSalt: 101', 'smLincsID: LSM-1049', 'smName: PLX-4720', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	3032.0	3486.0	0.86986	0.82671
('QL-X-138 3192', 'smCenterCompoundID: 10075', 'smSalt: 101', 'smLincsID: LSM-5803', 'smName: QL-X-138', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2483.0	3486.0	0.71239	0.61703
('QL-XII-47 3193', 'smCenterCompoundID: 10077', 'smSalt: 101', 'smLincsID: LSM-6019', 'smName: QL-XII-47', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1018.0	3486.0	0.29199	0.057244
('Radicicol 3194', 'smCenterCompoundID: 10480', 'smSalt: 101', 'smLincsID: ', 'smName: Radicicol', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1146.0	3486.0	0.32871	0.10613
('Radicicol 3195', 'smCenterCompoundID: 10480', 'smSalt: 101', 'smLincsID: ', 'smName: Radicicol', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1277.0	3486.0	0.36638	0.15629
('(R)- Roscovitine 3196', 'smCenterCompoundID: 10001', 'smSalt: 101', 'smLincsID: LSM-1001', 'smName: (R)- Roscovitine', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2926.0	3486.0	0.83926	0.78597
('Ruxolitinib 3197', 'smCenterCompoundID: 10138', 'smSalt: 105', 'smLincsID: LSM-1139', 'smName: Ruxolitinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	3326.0	3486.0	0.95399	0.93874
('XL147 3198', 'smCenterCompoundID: 10148', 'smSalt: 101', 'smLincsID: LSM-1149', 'smName: XL147', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	3805.0	3486.0	1.0915	1.1218
('Saracatinib 3199', 'smCenterCompoundID: 10032', 'smSalt: 101', 'smLincsID: LSM-1032', 'smName: Saracatinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2114.0	3486.0	0.60645	0.47597
('Selumetinib 3200', 'smCenterCompoundID: 10056', 'smSalt: 101', 'smLincsID: LSM-1056', 'smName: Selumetinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1812.0	3486.0	0.51993	0.36075
('Rapamycin 3201', 'smCenterCompoundID: 10052', 'smSalt: 101', 'smLincsID: LSM-1052', 'smName: Rapamycin', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2714.0	3486.0	0.77855	0.70513
('Sorafenib 3202', 'smCenterCompoundID: 10008', 'smSalt: 101', 'smLincsID: LSM-1008', 'smName: Sorafenib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	2640.0	3486.0	0.75723	0.67674
('SU11274 3203', 'smCenterCompoundID: 10119', 'smSalt: 101', 'smLincsID: LSM-1119', 'smName: SU11274', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	3394.0	3486.0	0.9735	0.96471
('TG 101348 3204', 'smCenterCompoundID: 10141', 'smSalt: 101', 'smLincsID: LSM-1142', 'smName: TG 101348', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2260.0	3486.0	0.64833	0.53173
('TGX221 3205', 'smCenterCompoundID: 10171', 'smSalt: 101', 'smLincsID: LSM-1172', 'smName: TGX221', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2919.0	3486.0	0.83725	0.78329
('Torin1 3206', 'smCenterCompoundID: 10079', 'smSalt: 101', 'smLincsID: LSM-1079', 'smName: Torin1', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1323.0	3486.0	0.37947	0.17373
('Torin2 3207', 'smCenterCompoundID: 10080', 'smSalt: 101', 'smLincsID: LSM-1080', 'smName: Torin2', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1038.0	3486.0	0.29773	0.064882
('Tozasertib 3208', 'smCenterCompoundID: 10021', 'smSalt: 101', 'smLincsID: LSM-1021', 'smName: Tozasertib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1078.0	3486.0	0.3093	0.080287
('Trametinib 3209', 'smCenterCompoundID: 10142', 'smSalt: 101', 'smLincsID: LSM-1143', 'smName: Trametinib', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	1147.0	3486.0	0.32899	0.10651
('TWS119 3210', 'smCenterCompoundID: 10111', 'smSalt: 101', 'smLincsID: LSM-1111', 'smName: TWS119', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2921.0	3486.0	0.83783	0.78406
('PLX4032 3211', 'smCenterCompoundID: 10068', 'smSalt: 101', 'smLincsID: LSM-1068', 'smName: PLX4032', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	2853.0	3486.0	0.81832	0.75809
('Withaferin A 3212', 'smCenterCompoundID: 10481', 'smSalt: 101', 'smLincsID: ', 'smName: Withaferin A', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	868.0	936.0	3486.0	0.26866	0.02618
('Withaferin A 3213', 'smCenterCompoundID: 10481', 'smSalt: 101', 'smLincsID: ', 'smName: Withaferin A', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	807.0	3486.0	0.23166	-0.023089
('WYE-125132 3214', 'smCenterCompoundID: 10064', 'smSalt: 101', 'smLincsID: LSM-1064', 'smName: WYE-125132', 'clName: MDA-MB-231', 'clCenterSpecificID: 50058', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	868.0	1776.0	3486.0	0.5096	0.347
