	('totalCellCountBeforeTreatment 0',)	('totalCellCountAfterTreatment 1',)	('totalControlCellCount 2',)	('relativeCellCountAfterTreatment 3',)	('relativeGrowthRateAfterTreatment 4',)
('HG-5-88-01 12246', 'smCenterCompoundID: 10016', 'smSalt: 101', 'smLincsID: LSM-5245', 'smName: HG-5-88-01', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: A19')	1401.0	2149.0	4223.0	0.50887	0.26491
('HG-5-88-01 12247', 'smCenterCompoundID: 10016', 'smSalt: 101', 'smLincsID: LSM-5245', 'smName: HG-5-88-01', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: A19')	1401.0	2021.0	4223.0	0.47856	0.21955
('HG-5-88-01 12248', 'smCenterCompoundID: 10016', 'smSalt: 101', 'smLincsID: LSM-5245', 'smName: HG-5-88-01', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: A19')	1401.0	2130.0	4223.0	0.50437	0.25818
('Imatinib 12249', 'smCenterCompoundID: 10023', 'smSalt: 103', 'smLincsID: LSM-1023', 'smName: Imatinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N13')	1401.0	4120.0	4223.0	0.97559	0.96346
('Imatinib 12250', 'smCenterCompoundID: 10023', 'smSalt: 103', 'smLincsID: LSM-1023', 'smName: Imatinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N13')	1401.0	4159.0	4223.0	0.98482	0.97729
('Imatinib 12251', 'smCenterCompoundID: 10023', 'smSalt: 103', 'smLincsID: LSM-1023', 'smName: Imatinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N13')	1401.0	4495.0	4223.0	1.0644	1.0964
('JNK-9L 12252', 'smCenterCompoundID: 10100', 'smSalt: 101', 'smLincsID: LSM-36386', 'smName: JNK-9L', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: K19')	1401.0	1238.0	4223.0	0.29315	-0.057956
('JNK-9L 12253', 'smCenterCompoundID: 10100', 'smSalt: 101', 'smLincsID: LSM-36386', 'smName: JNK-9L', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: K19')	1401.0	1128.0	4223.0	0.2671	-0.096941
('JNK-9L 12254', 'smCenterCompoundID: 10100', 'smSalt: 101', 'smLincsID: LSM-36386', 'smName: JNK-9L', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: K19')	1401.0	1214.0	4223.0	0.28747	-0.066462
('JW-7-24-1 12255', 'smCenterCompoundID: 10019', 'smSalt: 101', 'smLincsID: LSM-5674', 'smName: JW-7-24-1', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: B19')	1401.0	1221.0	4223.0	0.28912	-0.063981
('JW-7-24-1 12256', 'smCenterCompoundID: 10019', 'smSalt: 101', 'smLincsID: LSM-5674', 'smName: JW-7-24-1', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: B19')	1401.0	1110.0	4223.0	0.26284	-0.10332
('JW-7-24-1 12257', 'smCenterCompoundID: 10019', 'smSalt: 101', 'smLincsID: LSM-5674', 'smName: JW-7-24-1', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: B19')	1401.0	1298.0	4223.0	0.30736	-0.036691
('Lapatinib 12258', 'smCenterCompoundID: 10051', 'smSalt: 104', 'smLincsID: LSM-1051', 'smName: Lapatinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: M19')	1401.0	1466.0	4223.0	0.34714	0.02285
('Lapatinib 12259', 'smCenterCompoundID: 10051', 'smSalt: 104', 'smLincsID: LSM-1051', 'smName: Lapatinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: M19')	1401.0	1987.0	4223.0	0.47051	0.2075
('Lapatinib 12260', 'smCenterCompoundID: 10051', 'smSalt: 104', 'smLincsID: LSM-1051', 'smName: Lapatinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: M19')	1401.0	1937.0	4223.0	0.45867	0.18978
('LDN-193189 12261', 'smCenterCompoundID: 10115', 'smSalt: 102', 'smLincsID: LSM-1115', 'smName: LDN-193189', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: G01')	1401.0	227.0	4223.0	0.053752	-0.41627
('LDN-193189 12262', 'smCenterCompoundID: 10115', 'smSalt: 102', 'smLincsID: LSM-1115', 'smName: LDN-193189', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: G01')	1401.0	639.0	4223.0	0.15131	-0.27025
('LDN-193189 12263', 'smCenterCompoundID: 10115', 'smSalt: 102', 'smLincsID: LSM-1115', 'smName: LDN-193189', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: G01')	1401.0	805.0	4223.0	0.19062	-0.21142
('Linifanib 12264', 'smCenterCompoundID: 10182', 'smSalt: 101', 'smLincsID: LSM-1183', 'smName: Linifanib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: J07')	1401.0	2017.0	4223.0	0.47761	0.21813
('Linifanib 12265', 'smCenterCompoundID: 10182', 'smSalt: 101', 'smLincsID: LSM-1183', 'smName: Linifanib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: J07')	1401.0	2157.0	4223.0	0.51076	0.26775
('Linifanib 12266', 'smCenterCompoundID: 10182', 'smSalt: 101', 'smLincsID: LSM-1183', 'smName: Linifanib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: J07')	1401.0	2303.0	4223.0	0.54534	0.31949
('Linsitinib 12267', 'smCenterCompoundID: 10135', 'smSalt: 101', 'smLincsID: LSM-1135', 'smName: Linsitinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: O19')	1401.0	2789.0	4223.0	0.66042	0.49174
('Linsitinib 12268', 'smCenterCompoundID: 10135', 'smSalt: 101', 'smLincsID: LSM-1135', 'smName: Linsitinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: O19')	1401.0	3077.0	4223.0	0.72861	0.59381
('Linsitinib 12269', 'smCenterCompoundID: 10135', 'smSalt: 101', 'smLincsID: LSM-1135', 'smName: Linsitinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: O19')	1401.0	3359.0	4223.0	0.79539	0.69376
('Mitoxantrone 12270', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C19')	1401.0	80.0	4223.0	0.018943	-0.46837
('Mitoxantrone 12271', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C19')	1401.0	122.0	4223.0	0.028889	-0.45348
('Mitoxantrone 12272', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C19')	1401.0	73.0	4223.0	0.017286	-0.47085
('Mitoxantrone 12273', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: C19')	1401.0	94.0	4223.0	0.022259	-0.4634
('Mitoxantrone 12274', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: C19')	1401.0	94.0	4223.0	0.022259	-0.4634
('Mitoxantrone 12275', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: C19')	1401.0	139.0	4223.0	0.032914	-0.44746
('MK2206 12276', 'smCenterCompoundID: 10057', 'smSalt: 102', 'smLincsID: LSM-1057', 'smName: MK2206', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: F01')	1401.0	1346.0	4223.0	0.31872	-0.019679
('MK2206 12277', 'smCenterCompoundID: 10057', 'smSalt: 102', 'smLincsID: LSM-1057', 'smName: MK2206', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: F01')	1401.0	1249.0	4223.0	0.29576	-0.054057
('MK2206 12278', 'smCenterCompoundID: 10057', 'smSalt: 102', 'smLincsID: LSM-1057', 'smName: MK2206', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: F01')	1401.0	1298.0	4223.0	0.30736	-0.036691
('Neratinib 12279', 'smCenterCompoundID: 10018', 'smSalt: 101', 'smLincsID: LSM-1018', 'smName: Neratinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: A13')	1401.0	1177.0	4223.0	0.27871	-0.079575
('Neratinib 12280', 'smCenterCompoundID: 10018', 'smSalt: 101', 'smLincsID: LSM-1018', 'smName: Neratinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: A13')	1401.0	1513.0	4223.0	0.35827	0.039508
('Neratinib 12281', 'smCenterCompoundID: 10018', 'smSalt: 101', 'smLincsID: LSM-1018', 'smName: Neratinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: A13')	1401.0	1344.0	4223.0	0.31825	-0.020388
('Nilotinib 12282', 'smCenterCompoundID: 10099', 'smSalt: 101', 'smLincsID: LSM-1099', 'smName: Nilotinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: N13')	1401.0	2115.0	4223.0	0.50082	0.25286
('Nilotinib 12283', 'smCenterCompoundID: 10099', 'smSalt: 101', 'smLincsID: LSM-1099', 'smName: Nilotinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: N13')	1401.0	1885.0	4223.0	0.44636	0.17135
('Nilotinib 12284', 'smCenterCompoundID: 10099', 'smSalt: 101', 'smLincsID: LSM-1099', 'smName: Nilotinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: N13')	1401.0	2195.0	4223.0	0.51976	0.28122
('BIBF-1120 12285', 'smCenterCompoundID: 10151', 'smSalt: 101', 'smLincsID: LSM-1152', 'smName: BIBF-1120', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: H01')	1401.0	1483.0	4223.0	0.35116	0.028875
('BIBF-1120 12286', 'smCenterCompoundID: 10151', 'smSalt: 101', 'smLincsID: LSM-1152', 'smName: BIBF-1120', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: H01')	1401.0	1176.0	4223.0	0.27847	-0.079929
('BIBF-1120 12287', 'smCenterCompoundID: 10151', 'smSalt: 101', 'smLincsID: LSM-1152', 'smName: BIBF-1120', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: H01')	1401.0	1392.0	4223.0	0.32962	-0.0033762
('NU7441 12288', 'smCenterCompoundID: 10061', 'smSalt: 101', 'smLincsID: LSM-1061', 'smName: NU7441', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C07')	1401.0	1780.0	4223.0	0.42149	0.13414
('NU7441 12289', 'smCenterCompoundID: 10061', 'smSalt: 101', 'smLincsID: LSM-1061', 'smName: NU7441', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C07')	1401.0	1775.0	4223.0	0.42031	0.13236
('NU7441 12290', 'smCenterCompoundID: 10061', 'smSalt: 101', 'smLincsID: LSM-1061', 'smName: NU7441', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C07')	1401.0	1861.0	4223.0	0.44067	0.16284
('BEZ235 12291', 'smCenterCompoundID: 10232', 'smSalt: 101', 'smLincsID: LSM-4255', 'smName: BEZ235', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: M13')	1401.0	1816.0	4223.0	0.43002	0.1469
('BEZ235 12292', 'smCenterCompoundID: 10232', 'smSalt: 101', 'smLincsID: LSM-4255', 'smName: BEZ235', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: M13')	1401.0	1707.0	4223.0	0.40421	0.10826
('BEZ235 12293', 'smCenterCompoundID: 10232', 'smSalt: 101', 'smLincsID: LSM-4255', 'smName: BEZ235', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: M13')	1401.0	1540.0	4223.0	0.36466	0.049077
('NVP-TAE684 12294', 'smCenterCompoundID: 10024', 'smSalt: 101', 'smLincsID: LSM-1024', 'smName: NVP-TAE684', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: K13')	1401.0	992.0	4223.0	0.2349	-0.14514
('NVP-TAE684 12295', 'smCenterCompoundID: 10024', 'smSalt: 101', 'smLincsID: LSM-1024', 'smName: NVP-TAE684', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: K13')	1401.0	886.0	4223.0	0.2098	-0.18271
('NVP-TAE684 12296', 'smCenterCompoundID: 10024', 'smSalt: 101', 'smLincsID: LSM-1024', 'smName: NVP-TAE684', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: K13')	1401.0	733.0	4223.0	0.17357	-0.23693
('PD0332991 12297', 'smCenterCompoundID: 10071', 'smSalt: 101', 'smLincsID: LSM-1071', 'smName: PD0332991', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E13')	1401.0	2785.0	4223.0	0.65947	0.49032
('PD0332991 12298', 'smCenterCompoundID: 10071', 'smSalt: 101', 'smLincsID: LSM-1071', 'smName: PD0332991', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: E13')	1401.0	2574.0	4223.0	0.60951	0.41554
('PD0332991 12299', 'smCenterCompoundID: 10071', 'smSalt: 101', 'smLincsID: LSM-1071', 'smName: PD0332991', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: E13')	1401.0	3014.0	4223.0	0.7137	0.57148
('PD0325901 12300', 'smCenterCompoundID: 10101', 'smSalt: 101', 'smLincsID: LSM-1101', 'smName: PD0325901', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C01')	1401.0	1395.0	4223.0	0.33033	-0.0023129
('PD0325901 12301', 'smCenterCompoundID: 10101', 'smSalt: 101', 'smLincsID: LSM-1101', 'smName: PD0325901', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C01')	1401.0	2811.0	4223.0	0.66563	0.49954
('PD0325901 12302', 'smCenterCompoundID: 10101', 'smSalt: 101', 'smLincsID: LSM-1101', 'smName: PD0325901', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C01')	1401.0	3141.0	4223.0	0.74377	0.61649
('PD0325901 12303', 'smCenterCompoundID: 10101', 'smSalt: 101', 'smLincsID: LSM-1101', 'smName: PD0325901', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E01')	1401.0	1748.0	4223.0	0.41391	0.1228
('PD0325901 12304', 'smCenterCompoundID: 10101', 'smSalt: 101', 'smLincsID: LSM-1101', 'smName: PD0325901', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: E01')	1401.0	2533.0	4223.0	0.5998	0.40101
('PD0325901 12305', 'smCenterCompoundID: 10101', 'smSalt: 101', 'smLincsID: LSM-1101', 'smName: PD0325901', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: E01')	1401.0	2249.0	4223.0	0.53255	0.30036
('PD173074 12306', 'smCenterCompoundID: 10026', 'smSalt: 101', 'smLincsID: LSM-1026', 'smName: PD173074', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: I07')	1401.0	2336.0	4223.0	0.55315	0.33119
('PD173074 12307', 'smCenterCompoundID: 10026', 'smSalt: 101', 'smLincsID: LSM-1026', 'smName: PD173074', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: I07')	1401.0	2290.0	4223.0	0.54226	0.31489
('PD173074 12308', 'smCenterCompoundID: 10026', 'smSalt: 101', 'smLincsID: LSM-1026', 'smName: PD173074', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: I07')	1401.0	2347.0	4223.0	0.55575	0.33509
('PD184352 12309', 'smCenterCompoundID: 10048', 'smSalt: 101', 'smLincsID: LSM-1048', 'smName: PD184352', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: L07')	1401.0	3132.0	4223.0	0.74164	0.6133
('PD184352 12310', 'smCenterCompoundID: 10048', 'smSalt: 101', 'smLincsID: LSM-1048', 'smName: PD184352', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: L07')	1401.0	3193.0	4223.0	0.75608	0.63492
('PD184352 12311', 'smCenterCompoundID: 10048', 'smSalt: 101', 'smLincsID: LSM-1048', 'smName: PD184352', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: L07')	1401.0	3307.0	4223.0	0.78308	0.67533
('Pelitinib 12312', 'smCenterCompoundID: 10159', 'smSalt: 101', 'smLincsID: LSM-1160', 'smName: Pelitinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I13')	1401.0	1265.0	4223.0	0.29954	-0.048387
('Pelitinib 12313', 'smCenterCompoundID: 10159', 'smSalt: 101', 'smLincsID: LSM-1160', 'smName: Pelitinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I13')	1401.0	974.0	4223.0	0.23064	-0.15152
('Pelitinib 12314', 'smCenterCompoundID: 10159', 'smSalt: 101', 'smLincsID: LSM-1160', 'smName: Pelitinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I13')	1401.0	1024.0	4223.0	0.24248	-0.1338
('PF431396 12315', 'smCenterCompoundID: 10116', 'smSalt: 101', 'smLincsID: LSM-1116', 'smName: PF431396', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: E07')	1401.0	1532.0	4223.0	0.36277	0.046242
('PF431396 12316', 'smCenterCompoundID: 10116', 'smSalt: 101', 'smLincsID: LSM-1116', 'smName: PF431396', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: E07')	1401.0	1217.0	4223.0	0.28818	-0.065399
('PF431396 12317', 'smCenterCompoundID: 10116', 'smSalt: 101', 'smLincsID: LSM-1116', 'smName: PF431396', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: E07')	1401.0	1286.0	4223.0	0.30452	-0.040944
('PF477736 12318', 'smCenterCompoundID: 10112', 'smSalt: 101', 'smLincsID: LSM-1112', 'smName: PF477736', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: J19')	1401.0	1042.0	4223.0	0.24674	-0.12742
('PF477736 12319', 'smCenterCompoundID: 10112', 'smSalt: 101', 'smLincsID: LSM-1112', 'smName: PF477736', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: J19')	1401.0	1298.0	4223.0	0.30736	-0.036691
('PF477736 12320', 'smCenterCompoundID: 10112', 'smSalt: 101', 'smLincsID: LSM-1112', 'smName: PF477736', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: J19')	1401.0	1231.0	4223.0	0.29149	-0.060437
('PF562271 12321', 'smCenterCompoundID: 10072', 'smSalt: 101', 'smLincsID: LSM-1072', 'smName: PF562271', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: F13')	1401.0	1176.0	4223.0	0.27847	-0.079929
('PF562271 12322', 'smCenterCompoundID: 10072', 'smSalt: 101', 'smLincsID: LSM-1072', 'smName: PF562271', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: F13')	1401.0	1116.0	4223.0	0.26426	-0.10119
('PF562271 12323', 'smCenterCompoundID: 10072', 'smSalt: 101', 'smLincsID: LSM-1072', 'smName: PF562271', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: F13')	1401.0	1305.0	4223.0	0.30902	-0.03421
