	('meanTotalCellCountBeforeTreatment 0',)	('meanTotalCellCountAfterTreatment 1',)	('meanTotalControlCellCount 2',)	('meanRelativeCellCount 3',)	('meanNormalizedGrowthRateInhibitionValue 4',)
('478121 4031', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10159', 'smallmolecule_smLincsID: LSM-1160', 'smallmolecule_smName: Pelitinib', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	513.0	516.0	10362.0	0.049888	0.0010234
('478122 4032', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10161', 'smallmolecule_smLincsID: LSM-1162', 'smallmolecule_smName: NVP-AUY922', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	513.0	474.0	10362.0	0.045724	-0.018528
('478123 4033', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10161', 'smallmolecule_smLincsID: LSM-1162', 'smallmolecule_smName: NVP-AUY922', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	513.0	495.0	10362.0	0.047787	-0.0086432
('478124 4034', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10161', 'smallmolecule_smLincsID: LSM-1162', 'smallmolecule_smName: NVP-AUY922', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	513.0	476.0	10362.0	0.045946	-0.017634
('478125 4035', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10161', 'smallmolecule_smLincsID: LSM-1162', 'smallmolecule_smName: NVP-AUY922', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	513.0	465.0	10362.0	0.044855	-0.022864
('478126 4036', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10161', 'smallmolecule_smLincsID: LSM-1162', 'smallmolecule_smName: NVP-AUY922', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	492.0	10362.0	0.047515	-0.0096773
('478127 4037', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10161', 'smallmolecule_smLincsID: LSM-1162', 'smallmolecule_smName: NVP-AUY922', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	513.0	535.0	10362.0	0.051623	0.0094626
('478128 4038', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10164', 'smallmolecule_smLincsID: LSM-1165', 'smallmolecule_smName: AZD8330', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	513.0	447.0	10362.0	0.043101	-0.032965
('478129 4039', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10164', 'smallmolecule_smLincsID: LSM-1165', 'smallmolecule_smName: AZD8330', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	513.0	487.0	10362.0	0.046968	-0.016551
('478130 4040', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10164', 'smallmolecule_smLincsID: LSM-1165', 'smallmolecule_smName: AZD8330', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	513.0	565.0	10362.0	0.0545	0.021078
('478131 4041', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10164', 'smallmolecule_smLincsID: LSM-1165', 'smallmolecule_smName: AZD8330', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	513.0	643.0	10362.0	0.062093	0.053247
('478132 4042', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10164', 'smallmolecule_smLincsID: LSM-1165', 'smallmolecule_smName: AZD8330', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	652.0	10362.0	0.062864	0.055522
('478133 4043', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10164', 'smallmolecule_smLincsID: LSM-1165', 'smallmolecule_smName: AZD8330', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	513.0	577.0	10362.0	0.055705	0.027382
('478134 4044', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10171', 'smallmolecule_smLincsID: LSM-1172', 'smallmolecule_smName: TGX221', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	513.0	8988.0	10362.0	0.86743	0.93545
('478135 4045', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10171', 'smallmolecule_smLincsID: LSM-1172', 'smallmolecule_smName: TGX221', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	513.0	8843.0	10362.0	0.8532	0.92793
('478136 4046', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10171', 'smallmolecule_smLincsID: LSM-1172', 'smallmolecule_smName: TGX221', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	513.0	9094.0	10362.0	0.87746	0.94046
('478137 4047', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10171', 'smallmolecule_smLincsID: LSM-1172', 'smallmolecule_smName: TGX221', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	513.0	8824.0	10362.0	0.85175	0.92727
('478138 4048', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10171', 'smallmolecule_smLincsID: LSM-1172', 'smallmolecule_smName: TGX221', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	1456.0	10362.0	0.14066	0.27152
('478139 4049', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10171', 'smallmolecule_smLincsID: LSM-1172', 'smallmolecule_smName: TGX221', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	513.0	7674.0	10362.0	0.74011	0.86499
('478140 4050', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	513.0	10000.0	10362.0	0.96508	0.98355
('478141 4051', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	513.0	8625.0	10473.0	0.8236	0.91264
('478142 4052', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	513.0	7518.0	10362.0	0.7254	0.85707
('478143 4053', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	513.0	5019.0	10473.0	0.47882	0.6853
('478144 4054', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	513.0	2539.0	10362.0	0.24486	0.44396
('478145 4055', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	513.0	2001.0	10473.0	0.19113	0.36642
('478146 4056', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	513.0	593.0	10362.0	0.057224	0.033423
('478147 4057', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	513.0	778.0	10473.0	0.074257	0.099499
('478148 4058', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	348.0	10362.0	0.033619	-0.087501
('478149 4059', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	513.0	459.0	10473.0	0.04383	-0.026028
('478150 4060', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	513.0	283.0	10362.0	0.027338	-0.1286
('478151 4061', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	513.0	317.0	10473.0	0.030247	-0.10631
('478152 4062', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10177', 'smallmolecule_smLincsID: LSM-1178', 'smallmolecule_smName: Brivanib', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	513.0	9764.0	10362.0	0.94212	0.97256
('478153 4063', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10177', 'smallmolecule_smLincsID: LSM-1178', 'smallmolecule_smName: Brivanib', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	513.0	9366.0	10362.0	0.90367	0.95372
('478154 4064', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10177', 'smallmolecule_smLincsID: LSM-1178', 'smallmolecule_smName: Brivanib', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	513.0	9301.0	10362.0	0.89764	0.95079
('478155 4065', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10177', 'smallmolecule_smLincsID: LSM-1178', 'smallmolecule_smName: Brivanib', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	513.0	7272.0	10362.0	0.7015	0.84248
('478156 4066', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10177', 'smallmolecule_smLincsID: LSM-1178', 'smallmolecule_smName: Brivanib', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	4641.0	10362.0	0.44758	0.65996
('478157 4067', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10177', 'smallmolecule_smLincsID: LSM-1178', 'smallmolecule_smName: Brivanib', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	513.0	1479.0	10362.0	0.14277	0.27648
('478158 4068', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10180', 'smallmolecule_smLincsID: LSM-1181', 'smallmolecule_smName: CHIR-99021', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	513.0	9979.0	10473.0	0.95284	0.97764
('478159 4069', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10180', 'smallmolecule_smLincsID: LSM-1181', 'smallmolecule_smName: CHIR-99021', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	513.0	9570.0	10473.0	0.91384	0.95872
('478160 4070', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10180', 'smallmolecule_smLincsID: LSM-1181', 'smallmolecule_smName: CHIR-99021', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	513.0	8716.0	10473.0	0.83219	0.91728
('478161 4071', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10180', 'smallmolecule_smLincsID: LSM-1181', 'smallmolecule_smName: CHIR-99021', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	513.0	6771.0	10473.0	0.64636	0.80819
('478162 4072', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10180', 'smallmolecule_smLincsID: LSM-1181', 'smallmolecule_smName: CHIR-99021', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	513.0	6115.0	10473.0	0.58379	0.76699
('478163 4073', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10180', 'smallmolecule_smLincsID: LSM-1181', 'smallmolecule_smName: CHIR-99021', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	513.0	4632.0	10473.0	0.44233	0.65415
('478164 4074', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10182', 'smallmolecule_smLincsID: LSM-1183', 'smallmolecule_smName: Linifanib', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	513.0	11575.0	10473.0	1.1054	1.0465
('478165 4075', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10182', 'smallmolecule_smLincsID: LSM-1183', 'smallmolecule_smName: Linifanib', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	513.0	11112.0	10473.0	1.0611	1.0274
('478166 4076', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10182', 'smallmolecule_smLincsID: LSM-1183', 'smallmolecule_smName: Linifanib', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	513.0	10979.0	10473.0	1.0485	1.0218
('478167 4077', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10182', 'smallmolecule_smLincsID: LSM-1183', 'smallmolecule_smName: Linifanib', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	513.0	10826.0	10473.0	1.0337	1.0152
('478168 4078', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10182', 'smallmolecule_smLincsID: LSM-1183', 'smallmolecule_smName: Linifanib', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	513.0	9782.0	10473.0	0.93404	0.96884
('478169 4079', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10182', 'smallmolecule_smLincsID: LSM-1183', 'smallmolecule_smName: Linifanib', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	513.0	2516.0	10473.0	0.24029	0.43882
('478170 4080', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10190', 'smallmolecule_smLincsID: LSM-1191', 'smallmolecule_smName: PIK-93', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	513.0	10310.0	10362.0	0.99504	0.99754
('478171 4081', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10190', 'smallmolecule_smLincsID: LSM-1191', 'smallmolecule_smName: PIK-93', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	513.0	10421.0	10362.0	1.0058	1.0025
('478172 4082', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10190', 'smallmolecule_smLincsID: LSM-1191', 'smallmolecule_smName: PIK-93', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	513.0	10414.0	10362.0	1.0052	1.0023
('478173 4083', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10190', 'smallmolecule_smLincsID: LSM-1191', 'smallmolecule_smName: PIK-93', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	513.0	9444.0	10362.0	0.9114	0.95762
('478174 4084', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10190', 'smallmolecule_smLincsID: LSM-1191', 'smallmolecule_smName: PIK-93', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	5421.0	10362.0	0.52339	0.7223
('478175 4085', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10190', 'smallmolecule_smLincsID: LSM-1191', 'smallmolecule_smName: PIK-93', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	513.0	2299.0	10362.0	0.22203	0.41288
('478176 4086', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10232', 'smallmolecule_smLincsID: LSM-4255', 'smallmolecule_smName: BEZ235', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	513.0	1969.0	10362.0	0.19009	0.36339
('478177 4087', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10232', 'smallmolecule_smLincsID: LSM-4255', 'smallmolecule_smName: BEZ235', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	513.0	1514.0	10362.0	0.1463	0.27898
('478178 4088', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10232', 'smallmolecule_smLincsID: LSM-4255', 'smallmolecule_smName: BEZ235', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	513.0	943.0	10362.0	0.091104	0.15019
('478179 4089', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10232', 'smallmolecule_smLincsID: LSM-4255', 'smallmolecule_smName: BEZ235', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	513.0	991.0	10362.0	0.095638	0.16294
('478180 4090', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10232', 'smallmolecule_smLincsID: LSM-4255', 'smallmolecule_smName: BEZ235', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	967.0	10362.0	0.093421	0.15694
('478181 4091', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10232', 'smallmolecule_smLincsID: LSM-4255', 'smallmolecule_smName: BEZ235', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	513.0	1157.0	10362.0	0.11167	0.20616
('478182 4092', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10233', 'smallmolecule_smLincsID: LSM-4256', 'smallmolecule_smName: BYL719', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	513.0	9455.0	10362.0	0.9126	0.95819
('478183 4093', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10233', 'smallmolecule_smLincsID: LSM-4256', 'smallmolecule_smName: BYL719', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	513.0	8470.0	10362.0	0.8173	0.90903
('478184 4094', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10233', 'smallmolecule_smLincsID: LSM-4256', 'smallmolecule_smName: BYL719', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	513.0	7173.0	10362.0	0.69229	0.83729
('478185 4095', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10233', 'smallmolecule_smLincsID: LSM-4256', 'smallmolecule_smName: BYL719', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	513.0	6513.0	10362.0	0.62877	0.79515
('478186 4096', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10233', 'smallmolecule_smLincsID: LSM-4256', 'smallmolecule_smName: BYL719', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	513.0	4552.0	10362.0	0.43944	0.65217
('478187 4097', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10233', 'smallmolecule_smLincsID: LSM-4256', 'smallmolecule_smName: BYL719', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	513.0	1516.0	10362.0	0.14635	0.28383
('478188 4098', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10234', 'smallmolecule_smLincsID: LSM-4257', 'smallmolecule_smName: GDC-0980', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	513.0	5062.0	10362.0	0.48878	0.6947
('478189 4099', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10234', 'smallmolecule_smLincsID: LSM-4257', 'smallmolecule_smName: GDC-0980', 'cell_clCenterSpecificID: 50583', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	513.0	2441.0	10362.0	0.23539	0.43105
