	('totalCellCountBeforeTreatment 0',)	('totalCellCountAfterTreatment 1',)	('totalControlCellCount 2',)	('relativeCellCountAfterTreatment 3',)	('relativeGrowthRateAfterTreatment 4',)
('308460 10376', 'smCenterCompoundID: 10067', 'smSalt: 101', 'smLincsID: LSM-1067', 'smName: AZD1152-HQPA', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: D11')	2543.0	2127.0	5578.0	0.38127	-0.13721
('308461 10377', 'smCenterCompoundID: 10041', 'smSalt: 101', 'smLincsID: LSM-1041', 'smName: BI-2536', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: D17')	2543.0	1467.0	5578.0	0.26297	-0.35466
('308462 10378', 'smCenterCompoundID: 10041', 'smSalt: 101', 'smLincsID: LSM-1041', 'smName: BI-2536', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: D17')	2543.0	1584.0	5578.0	0.28394	-0.31611
('308463 10379', 'smCenterCompoundID: 10041', 'smSalt: 101', 'smLincsID: LSM-1041', 'smName: BI-2536', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: D17')	2543.0	1627.0	5578.0	0.29165	-0.30194
('308464 10380', 'smCenterCompoundID: 10028', 'smSalt: 102', 'smLincsID: LSM-1028', 'smName: BMS345541', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: D05')	2543.0	5070.0	5578.0	0.90882	0.83241
('308465 10381', 'smCenterCompoundID: 10028', 'smSalt: 102', 'smLincsID: LSM-1028', 'smName: BMS345541', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: D05')	2543.0	5068.0	5578.0	0.90846	0.83175
('308466 10382', 'smCenterCompoundID: 10028', 'smSalt: 102', 'smLincsID: LSM-1028', 'smName: BMS345541', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: D05')	2543.0	5494.0	5578.0	0.98482	0.97211
('308467 10383', 'smCenterCompoundID: 10132', 'smSalt: 101', 'smLincsID: LSM-1132', 'smName: BMS-387032', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: H17')	2543.0	1637.0	5578.0	0.29344	-0.29865
('308468 10384', 'smCenterCompoundID: 10132', 'smSalt: 101', 'smLincsID: LSM-1132', 'smName: BMS-387032', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: H17')	2543.0	1542.0	5578.0	0.27641	-0.32995
('308469 10385', 'smCenterCompoundID: 10132', 'smSalt: 101', 'smLincsID: LSM-1132', 'smName: BMS-387032', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: H17')	2543.0	1541.0	5578.0	0.27623	-0.33028
('308470 10386', 'smCenterCompoundID: 10234', 'smSalt: 101', 'smLincsID: LSM-4257', 'smName: GDC-0980', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: K23')	2543.0	2537.0	5578.0	0.45477	-0.0021278
('308471 10387', 'smCenterCompoundID: 10234', 'smSalt: 101', 'smLincsID: LSM-4257', 'smName: GDC-0980', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: K23')	2543.0	2420.0	5578.0	0.4338	-0.040675
('308472 10388', 'smCenterCompoundID: 10234', 'smSalt: 101', 'smLincsID: LSM-4257', 'smName: GDC-0980', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: K23')	2543.0	2314.0	5578.0	0.41479	-0.075599
('308473 10389', 'smCenterCompoundID: 10122', 'smSalt: 101', 'smLincsID: LSM-1122', 'smName: NVP-AEW541', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: E17')	2543.0	5653.0	5578.0	1.0133	1.0245
('308474 10390', 'smCenterCompoundID: 10122', 'smSalt: 101', 'smLincsID: LSM-1122', 'smName: NVP-AEW541', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: E17')	2543.0	5787.0	5578.0	1.0373	1.0686
('308475 10391', 'smCenterCompoundID: 10122', 'smSalt: 101', 'smLincsID: LSM-1122', 'smName: NVP-AEW541', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: E17')	2543.0	5416.0	5578.0	0.97084	0.94641
('308476 10392', 'smCenterCompoundID: 10046', 'smSalt: 101', 'smLincsID: LSM-1046', 'smName: SB590885', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: L17')	2543.0	6361.0	5578.0	1.1402	1.2578
('308477 10393', 'smCenterCompoundID: 10046', 'smSalt: 101', 'smLincsID: LSM-1046', 'smName: SB590885', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: L17')	2543.0	6199.0	5578.0	1.1112	1.2044
('308478 10394', 'smCenterCompoundID: 10046', 'smSalt: 101', 'smLincsID: LSM-1046', 'smName: SB590885', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: L17')	2543.0	6111.0	5578.0	1.0954	1.1754
('308479 10395', 'smCenterCompoundID: 10190', 'smSalt: 101', 'smLincsID: LSM-1191', 'smName: PIK-93', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: K17')	2543.0	6255.0	5578.0	1.1212	1.2228
('308480 10396', 'smCenterCompoundID: 10190', 'smSalt: 101', 'smLincsID: LSM-1191', 'smName: PIK-93', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: K17')	2543.0	6051.0	5578.0	1.0847	1.1556
('308481 10397', 'smCenterCompoundID: 10190', 'smSalt: 101', 'smLincsID: LSM-1191', 'smName: PIK-93', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: K17')	2543.0	6074.0	5578.0	1.0888	1.1632
('308482 10398', 'smCenterCompoundID: 10031', 'smSalt: 101', 'smLincsID: LSM-1031', 'smName: KIN001-043', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: C11')	2543.0	5290.0	5578.0	0.94826	0.90489
('308483 10399', 'smCenterCompoundID: 10031', 'smSalt: 101', 'smLincsID: LSM-1031', 'smName: KIN001-043', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: C11')	2543.0	5267.0	5578.0	0.94413	0.89732
('308484 10400', 'smCenterCompoundID: 10031', 'smSalt: 101', 'smLincsID: LSM-1031', 'smName: KIN001-043', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: C11')	2543.0	5065.0	5578.0	0.90792	0.83076
('308485 10401', 'smCenterCompoundID: 10233', 'smSalt: 101', 'smLincsID: LSM-4256', 'smName: BYL719', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: N05')	2543.0	4829.0	5578.0	0.86562	0.75301
('308486 10402', 'smCenterCompoundID: 10233', 'smSalt: 101', 'smLincsID: LSM-4256', 'smName: BYL719', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: N05')	2543.0	5129.0	5578.0	0.9194	0.85185
('308487 10403', 'smCenterCompoundID: 10233', 'smSalt: 101', 'smLincsID: LSM-4256', 'smName: BYL719', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: N05')	2543.0	5246.0	5578.0	0.94037	0.8904
('308488 10404', 'smCenterCompoundID: 10161', 'smSalt: 101', 'smLincsID: LSM-1162', 'smName: NVP-AUY922', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: H17')	2543.0	2116.0	5578.0	0.3793	-0.14083
('308489 10405', 'smCenterCompoundID: 10161', 'smSalt: 101', 'smLincsID: LSM-1162', 'smName: NVP-AUY922', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: H17')	2543.0	2176.0	5578.0	0.39006	-0.12107
('308490 10406', 'smCenterCompoundID: 10161', 'smSalt: 101', 'smLincsID: LSM-1162', 'smName: NVP-AUY922', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: H17')	2543.0	2282.0	5578.0	0.40906	-0.086142
('308491 10407', 'smCenterCompoundID: 10045', 'smSalt: 101', 'smLincsID: LSM-1045', 'smName: A443654', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: I23')	2543.0	1291.0	5578.0	0.23142	-0.41264
('308492 10408', 'smCenterCompoundID: 10045', 'smSalt: 101', 'smLincsID: LSM-1045', 'smName: A443654', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: I23')	2543.0	1407.0	5578.0	0.25221	-0.37443
('308493 10409', 'smCenterCompoundID: 10045', 'smSalt: 101', 'smLincsID: LSM-1045', 'smName: A443654', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: I23')	2543.0	1422.0	5578.0	0.2549	-0.36948
('308494 10410', 'smCenterCompoundID: 10063', 'smSalt: 102', 'smLincsID: LSM-1063', 'smName: OSI-027', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E11')	2543.0	3441.0	5578.0	0.61681	0.29571
('308495 10411', 'smCenterCompoundID: 10063', 'smSalt: 102', 'smLincsID: LSM-1063', 'smName: OSI-027', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: E11')	2543.0	3572.0	5578.0	0.6403	0.33887
('308496 10412', 'smCenterCompoundID: 10063', 'smSalt: 102', 'smLincsID: LSM-1063', 'smName: OSI-027', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: E11')	2543.0	3360.0	5578.0	0.60229	0.26902
('308497 10413', 'smCenterCompoundID: 10087', 'smSalt: 101', 'smLincsID: LSM-5577', 'smName: XMD11-85h', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: P23')	2543.0	4508.0	5578.0	0.80808	0.64725
('308498 10414', 'smCenterCompoundID: 10087', 'smSalt: 101', 'smLincsID: LSM-5577', 'smName: XMD11-85h', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: P23')	2543.0	4724.0	5578.0	0.8468	0.71842
('308499 10415', 'smCenterCompoundID: 10087', 'smSalt: 101', 'smLincsID: LSM-5577', 'smName: XMD11-85h', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: P23')	2543.0	4823.0	5578.0	0.86454	0.75103
('308500 10416', 'smCenterCompoundID: 10017', 'smSalt: 101', 'smLincsID: LSM-6015', 'smName: HG-6-64-01', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: M05')	2543.0	5865.0	5578.0	1.0513	1.0943
('308501 10417', 'smCenterCompoundID: 10017', 'smSalt: 101', 'smLincsID: LSM-6015', 'smName: HG-6-64-01', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: M05')	2543.0	6016.0	5578.0	1.0784	1.1441
('308502 10418', 'smCenterCompoundID: 10017', 'smSalt: 101', 'smLincsID: LSM-6015', 'smName: HG-6-64-01', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: M05')	2543.0	6021.0	5578.0	1.0793	1.1457
('308503 10419', 'smCenterCompoundID: 10039', 'smSalt: 101', 'smLincsID: LSM-5431', 'smName: WH-4-025', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: O11')	2543.0	5764.0	5578.0	1.0332	1.0611
('308504 10420', 'smCenterCompoundID: 10039', 'smSalt: 101', 'smLincsID: LSM-5431', 'smName: WH-4-025', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: O11')	2543.0	5658.0	5578.0	1.0142	1.0261
('308505 10421', 'smCenterCompoundID: 10039', 'smSalt: 101', 'smLincsID: LSM-5431', 'smName: WH-4-025', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: O11')	2543.0	5429.0	5578.0	0.97317	0.95069
('308506 10422', 'smCenterCompoundID: 10082', 'smSalt: 101', 'smLincsID: LSM-5545', 'smName: WZ-4-145', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: J23')	2543.0	3414.0	5578.0	0.61197	0.28681
('308507 10423', 'smCenterCompoundID: 10082', 'smSalt: 101', 'smLincsID: LSM-5545', 'smName: WZ-4-145', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: J23')	2543.0	3422.0	5578.0	0.61341	0.28945
('308508 10424', 'smCenterCompoundID: 10082', 'smSalt: 101', 'smLincsID: LSM-5545', 'smName: WZ-4-145', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: J23')	2543.0	3795.0	5578.0	0.68027	0.41234
('308509 10425', 'smCenterCompoundID: 10091', 'smSalt: 101', 'smLincsID: LSM-6299', 'smName: XMD16-144', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: M11')	2543.0	1999.0	5578.0	0.35833	-0.17938
('308510 10426', 'smCenterCompoundID: 10091', 'smSalt: 101', 'smLincsID: LSM-6299', 'smName: XMD16-144', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: M11')	2543.0	2179.0	5578.0	0.3906	-0.12008
('308511 10427', 'smCenterCompoundID: 10091', 'smSalt: 101', 'smLincsID: LSM-6299', 'smName: XMD16-144', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: M11')	2543.0	2116.0	5578.0	0.3793	-0.14083
('308512 10428', 'smCenterCompoundID: 10177', 'smSalt: 101', 'smLincsID: LSM-1178', 'smName: Brivanib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: P17')	2543.0	4762.0	5578.0	0.85361	0.73094
('308513 10429', 'smCenterCompoundID: 10177', 'smSalt: 101', 'smLincsID: LSM-1178', 'smName: Brivanib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: P17')	2543.0	4981.0	5578.0	0.89287	0.80309
('308514 10430', 'smCenterCompoundID: 10177', 'smSalt: 101', 'smLincsID: LSM-1178', 'smName: Brivanib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: P17')	2543.0	5143.0	5578.0	0.9219	0.85646
('308515 10431', 'smCenterCompoundID: 10147', 'smSalt: 101', 'smLincsID: LSM-1148', 'smName: NVP-BKM120', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: H05')	2543.0	4814.0	5578.0	0.86293	0.74807
('308516 10432', 'smCenterCompoundID: 10147', 'smSalt: 101', 'smLincsID: LSM-1148', 'smName: NVP-BKM120', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: H05')	2543.0	4654.0	5578.0	0.83425	0.69535
('308517 10433', 'smCenterCompoundID: 10147', 'smSalt: 101', 'smLincsID: LSM-1148', 'smName: NVP-BKM120', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: H05')	2543.0	4853.0	5578.0	0.86992	0.76092
('308518 10434', 'smCenterCompoundID: 10055', 'smSalt: 101', 'smLincsID: LSM-1055', 'smName: BX-912', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: L23')	2543.0	5285.0	5578.0	0.94736	0.90325
('308519 10435', 'smCenterCompoundID: 10055', 'smSalt: 101', 'smLincsID: LSM-1055', 'smName: BX-912', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: L23')	2543.0	4995.0	5578.0	0.89538	0.8077
('308520 10436', 'smCenterCompoundID: 10055', 'smSalt: 101', 'smLincsID: LSM-1055', 'smName: BX-912', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: L23')	2543.0	5166.0	5578.0	0.92603	0.86404
('308521 10437', 'smCenterCompoundID: 10120', 'smSalt: 102', 'smLincsID: LSM-1120', 'smName: Canertinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: H11')	2543.0	2277.0	5578.0	0.40816	-0.087789
('308522 10438', 'smCenterCompoundID: 10120', 'smSalt: 102', 'smLincsID: LSM-1120', 'smName: Canertinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: H11')	2543.0	2322.0	5578.0	0.41623	-0.072963
('308523 10439', 'smCenterCompoundID: 10120', 'smSalt: 102', 'smLincsID: LSM-1120', 'smName: Canertinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: H11')	2543.0	2188.0	5578.0	0.39221	-0.11711
('308524 10440', 'smCenterCompoundID: 10117', 'smSalt: 101', 'smLincsID: LSM-1117', 'smName: Celastrol', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: G11')	2543.0	5152.0	5578.0	0.92352	0.85943
('308525 10441', 'smCenterCompoundID: 10117', 'smSalt: 101', 'smLincsID: LSM-1117', 'smName: Celastrol', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: G11')	2543.0	5152.0	5578.0	0.92352	0.85943
('308526 10442', 'smCenterCompoundID: 10117', 'smSalt: 101', 'smLincsID: LSM-1117', 'smName: Celastrol', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: G11')	2543.0	4872.0	5578.0	0.87333	0.76718
('308527 10443', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: F05')	2543.0	4850.0	5578.0	0.86938	0.75993
('308528 10444', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: F05')	2543.0	4780.0	5578.0	0.85684	0.73687
('308529 10445', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: F05')	2543.0	4675.0	5578.0	0.83801	0.70227
('308530 10446', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: G05')	2543.0	1391.0	5578.0	0.24934	-0.3797
('308531 10447', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: G05')	2543.0	1237.0	5578.0	0.22174	-0.43043
('308532 10448', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: G05')	2543.0	1474.0	5578.0	0.26422	-0.35235
('308533 10449', 'smCenterCompoundID: 10180', 'smSalt: 101', 'smLincsID: LSM-1181', 'smName: CHIR-99021', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: P17')	2543.0	3837.0	5578.0	0.6878	0.42618
('308534 10450', 'smCenterCompoundID: 10180', 'smSalt: 101', 'smLincsID: LSM-1181', 'smName: CHIR-99021', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: P17')	2543.0	4401.0	5578.0	0.7889	0.612
('308535 10451', 'smCenterCompoundID: 10180', 'smSalt: 101', 'smLincsID: LSM-1181', 'smName: CHIR-99021', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: P17')	2543.0	4653.0	5578.0	0.83407	0.69502
('308536 10452', 'smCenterCompoundID: 10010', 'smSalt: 101', 'smLincsID: LSM-1010', 'smName: CP724714', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: A11')	2543.0	2959.0	5578.0	0.53041	0.13691
('308537 10453', 'smCenterCompoundID: 10010', 'smSalt: 101', 'smLincsID: LSM-1010', 'smName: CP724714', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: A11')	2543.0	2677.0	5578.0	0.47986	0.043998
('308538 10454', 'smCenterCompoundID: 10010', 'smSalt: 101', 'smLincsID: LSM-1010', 'smName: CP724714', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: A11')	2543.0	2983.0	5578.0	0.53472	0.14481
