	('meanTotalCellCountBeforeTreatment 0',)	('meanTotalCellCountAfterTreatment 1',)	('meanTotalControlCellCount 2',)	('meanRelativeCellCountAfterTreatment 3',)	('meanRelativeGrowthRateAfterTreatment 4',)
('334628 3772', 'smCenterCompoundID: 10138', 'smSalt: 105', 'smLincsID: LSM-1139', 'smName: Ruxolitinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1401.0	4275.0	4223.0	1.0123	1.0184
('334629 3773', 'smCenterCompoundID: 10148', 'smSalt: 101', 'smLincsID: LSM-1149', 'smName: XL147', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1401.0	4686.0	4223.0	1.1098	1.1643
('334630 3774', 'smCenterCompoundID: 10032', 'smSalt: 101', 'smLincsID: LSM-1032', 'smName: Saracatinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	1401.0	4069.0	4223.0	0.96359	0.94551
('334631 3775', 'smCenterCompoundID: 10056', 'smSalt: 101', 'smLincsID: LSM-1056', 'smName: Selumetinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	1401.0	4343.0	4223.0	1.0286	1.0427
('334632 3776', 'smCenterCompoundID: 10052', 'smSalt: 101', 'smLincsID: LSM-1052', 'smName: Rapamycin', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	1401.0	2786.0	4223.0	0.65979	0.49079
('334633 3777', 'smCenterCompoundID: 10008', 'smSalt: 101', 'smLincsID: LSM-1008', 'smName: Sorafenib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	1401.0	4190.0	4223.0	0.99216	0.98827
('334634 3778', 'smCenterCompoundID: 10119', 'smSalt: 101', 'smLincsID: LSM-1119', 'smName: SU11274', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1401.0	4486.0	4223.0	1.0623	1.0933
('334635 3779', 'smCenterCompoundID: 10141', 'smSalt: 101', 'smLincsID: LSM-1142', 'smName: TG 101348', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1401.0	3870.0	4223.0	0.91639	0.87486
('334636 3780', 'smCenterCompoundID: 10171', 'smSalt: 101', 'smLincsID: LSM-1172', 'smName: TGX221', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1401.0	4060.0	4223.0	0.96138	0.9422
('334637 3781', 'smCenterCompoundID: 10079', 'smSalt: 101', 'smLincsID: LSM-1079', 'smName: Torin1', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	1401.0	1536.0	4223.0	0.36371	0.047659
('334638 3782', 'smCenterCompoundID: 10080', 'smSalt: 101', 'smLincsID: LSM-1080', 'smName: Torin2', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1401.0	1242.0	4223.0	0.2941	-0.056538
('334639 3783', 'smCenterCompoundID: 10021', 'smSalt: 101', 'smLincsID: LSM-1021', 'smName: Tozasertib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1401.0	1448.0	4223.0	0.34303	0.016707
('334640 3784', 'smCenterCompoundID: 10142', 'smSalt: 101', 'smLincsID: LSM-1143', 'smName: Trametinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1401.0	3373.0	4223.0	0.79878	0.69883
('334641 3785', 'smCenterCompoundID: 10111', 'smSalt: 101', 'smLincsID: LSM-1111', 'smName: TWS119', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1401.0	4448.0	4223.0	1.0534	1.0799
('334642 3786', 'smCenterCompoundID: 10068', 'smSalt: 101', 'smLincsID: LSM-1068', 'smName: PLX4032', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1401.0	4175.0	4223.0	0.98877	0.98319
('334643 3787', 'smCenterCompoundID: 10481', 'smSalt: 101', 'smLincsID: ', 'smName: Withaferin A', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1401.0	2157.0	4223.0	0.51084	0.26787
('334644 3788', 'smCenterCompoundID: 10481', 'smSalt: 101', 'smLincsID: ', 'smName: Withaferin A', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	1401.0	1981.0	4223.0	0.46917	0.20549
('334645 3789', 'smCenterCompoundID: 10064', 'smSalt: 101', 'smLincsID: LSM-1064', 'smName: WYE-125132', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	1401.0	1741.0	4223.0	0.41226	0.12031
('334646 3790', 'smCenterCompoundID: 10084', 'smSalt: 101', 'smLincsID: LSM-5970', 'smName: WZ3105', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1401.0	1023.0	4223.0	0.2424	-0.13392
('334647 3791', 'smCenterCompoundID: 10086', 'smSalt: 101', 'smLincsID: LSM-1086', 'smName: XMD11-50', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	1401.0	3374.0	4223.0	0.79902	0.69919
('334648 3792', 'smCenterCompoundID: 10149', 'smSalt: 102', 'smLincsID: LSM-1150', 'smName: Y39983', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	1401.0	3927.0	4223.0	0.92997	0.89518
('334649 3793', 'smCenterCompoundID: 10109', 'smSalt: 101', 'smLincsID: LSM-1109', 'smName: YM 201636', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	1401.0	4604.0	4223.0	1.0903	1.1351
('334650 3794', 'smCenterCompoundID: 10053', 'smSalt: 101', 'smLincsID: LSM-1053', 'smName: ZSTK474', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	1401.0	1958.0	4223.0	0.46372	0.19734
('334651 3795', 'smCenterCompoundID: 10133', 'smSalt: 101', 'smLincsID: LSM-5742', 'smName: Afatinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1574.0	4223.0	0.37279	0.061245
('334652 3796', 'smCenterCompoundID: 10035', 'smSalt: 101', 'smLincsID: LSM-1035', 'smName: Sigma A6730', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	3242.0	4223.0	0.76784	0.65252
('334653 3797', 'smCenterCompoundID: 10011', 'smSalt: 101', 'smLincsID: LSM-1011', 'smName: Flavopiridol', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	948.0	4223.0	0.22448	-0.16074
('334654 3798', 'smCenterCompoundID: 10004', 'smSalt: 101', 'smLincsID: LSM-1004', 'smName: AT-7519', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	953.0	4223.0	0.22574	-0.15885
('334655 3799', 'smCenterCompoundID: 10158', 'smSalt: 101', 'smLincsID: LSM-1159', 'smName: AZD 5438', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1208.0	4223.0	0.2862	-0.068352
('334656 3800', 'smCenterCompoundID: 10059', 'smSalt: 101', 'smLincsID: LSM-1059', 'smName: AZD-6482', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	3566.0	4223.0	0.84448	0.76724
('334657 3801', 'smCenterCompoundID: 10006', 'smSalt: 101', 'smLincsID: LSM-1006', 'smName: AZD7762', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1112.0	4223.0	0.26339	-0.10249
('334658 3802', 'smCenterCompoundID: 10007', 'smSalt: 101', 'smLincsID: LSM-1007', 'smName: AZD8055', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1306.0	4223.0	0.30941	-0.033619
('334659 3803', 'smCenterCompoundID: 10164', 'smSalt: 101', 'smLincsID: LSM-1165', 'smName: AZD8330', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	3696.0	4223.0	0.87527	0.81331
('334660 3804', 'smCenterCompoundID: 10067', 'smSalt: 101', 'smLincsID: LSM-1067', 'smName: AZD1152-HQPA', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	1403.0	4223.0	0.3323	0.00064053
('334661 3805', 'smCenterCompoundID: 10041', 'smSalt: 101', 'smLincsID: LSM-1041', 'smName: BI-2536', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1232.0	4223.0	0.29181	-0.059964
('334662 3806', 'smCenterCompoundID: 10028', 'smSalt: 102', 'smLincsID: LSM-1028', 'smName: BMS345541', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	3166.0	4223.0	0.74985	0.62559
('334663 3807', 'smCenterCompoundID: 10132', 'smSalt: 101', 'smLincsID: LSM-1132', 'smName: BMS-387032', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1041.0	4223.0	0.2465	-0.12778
('334664 3808', 'smCenterCompoundID: 10234', 'smSalt: 101', 'smLincsID: LSM-4257', 'smName: GDC-0980', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	1403.0	4223.0	0.33222	0.00052239
('334665 3809', 'smCenterCompoundID: 10122', 'smSalt: 101', 'smLincsID: LSM-1122', 'smName: NVP-AEW541', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	3922.0	4223.0	0.92878	0.89341
('334666 3810', 'smCenterCompoundID: 10046', 'smSalt: 101', 'smLincsID: LSM-1046', 'smName: SB590885', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	4714.0	4223.0	1.1163	1.1741
('334667 3811', 'smCenterCompoundID: 10190', 'smSalt: 101', 'smLincsID: LSM-1191', 'smName: PIK-93', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	3491.0	4223.0	0.8268	0.74077
('334668 3812', 'smCenterCompoundID: 10031', 'smSalt: 101', 'smLincsID: LSM-1031', 'smName: KIN001-043', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	3301.0	4223.0	0.78181	0.67344
('334669 3813', 'smCenterCompoundID: 10233', 'smSalt: 101', 'smLincsID: LSM-4256', 'smName: BYL719', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	2916.0	4223.0	0.69049	0.53675
('334670 3814', 'smCenterCompoundID: 10161', 'smSalt: 101', 'smLincsID: LSM-1162', 'smName: NVP-AUY922', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	1582.0	4223.0	0.37461	0.063962
('334671 3815', 'smCenterCompoundID: 10045', 'smSalt: 101', 'smLincsID: LSM-1045', 'smName: A443654', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1103.0	4223.0	0.26118	-0.1058
('334672 3816', 'smCenterCompoundID: 10063', 'smSalt: 102', 'smLincsID: LSM-1063', 'smName: OSI-027', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1700.0	4223.0	0.40255	0.10578
('334673 3817', 'smCenterCompoundID: 10087', 'smSalt: 101', 'smLincsID: LSM-5577', 'smName: XMD11-85h', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	3704.0	4223.0	0.87708	0.81603
('334674 3818', 'smCenterCompoundID: 10017', 'smSalt: 101', 'smLincsID: LSM-6015', 'smName: HG-6-64-01', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	3136.0	4223.0	0.74274	0.61496
('334675 3819', 'smCenterCompoundID: 10039', 'smSalt: 101', 'smLincsID: LSM-5431', 'smName: WH-4-025', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	4406.0	4223.0	1.0433	1.0648
('334676 3820', 'smCenterCompoundID: 10082', 'smSalt: 101', 'smLincsID: LSM-5545', 'smName: WZ-4-145', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	2084.0	4223.0	0.49364	0.24211
('334677 3821', 'smCenterCompoundID: 10091', 'smSalt: 101', 'smLincsID: LSM-6299', 'smName: XMD16-144', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	1666.0	4223.0	0.39466	0.093969
('334678 3822', 'smCenterCompoundID: 10177', 'smSalt: 101', 'smLincsID: LSM-1178', 'smName: Brivanib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	4209.0	4223.0	0.99674	0.99512
('334679 3823', 'smCenterCompoundID: 10147', 'smSalt: 101', 'smLincsID: LSM-1148', 'smName: NVP-BKM120', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	1278.0	4223.0	0.30278	-0.043543
('334680 3824', 'smCenterCompoundID: 10055', 'smSalt: 101', 'smLincsID: LSM-1055', 'smName: BX-912', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	1438.0	4223.0	0.34051	0.012927
('334681 3825', 'smCenterCompoundID: 10120', 'smSalt: 102', 'smLincsID: LSM-1120', 'smName: Canertinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1498.0	4223.0	0.3548	0.03431
('334682 3826', 'smCenterCompoundID: 10117', 'smSalt: 101', 'smLincsID: LSM-1117', 'smName: Celastrol', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1280.0	4223.0	0.3031	-0.04307
('334683 3827', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	1231.0	4223.0	0.29149	-0.060437
('334684 3828', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	934.0	4223.0	0.22132	-0.16546
('334685 3829', 'smCenterCompoundID: 10180', 'smSalt: 101', 'smLincsID: LSM-1181', 'smName: CHIR-99021', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	3966.0	4223.0	0.9392	0.909
('334686 3830', 'smCenterCompoundID: 10010', 'smSalt: 101', 'smLincsID: LSM-1010', 'smName: CP724714', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	2141.0	4223.0	0.50705	0.2622
('334687 3831', 'smCenterCompoundID: 10009', 'smSalt: 101', 'smLincsID: LSM-1009', 'smName: CP466722', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	4261.0	4223.0	1.0091	1.0136
('334688 3832', 'smCenterCompoundID: 10027', 'smSalt: 101', 'smLincsID: LSM-1027', 'smName: Crizotinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	3386.0	4223.0	0.80194	0.70356
('334689 3833', 'smCenterCompoundID: 10140', 'smSalt: 101', 'smLincsID: LSM-1141', 'smName: CYT387', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	3527.0	4223.0	0.83525	0.75341
('334690 3834', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	3745.0	4223.0	0.88687	0.83068
('334691 3835', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	3339.0	4223.0	0.79065	0.68667
('334692 3836', 'smCenterCompoundID: 10127', 'smSalt: 101', 'smLincsID: LSM-1127', 'smName: Dovitinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	2363.0	4223.0	0.5597	0.341
('334693 3837', 'smCenterCompoundID: 10069', 'smSalt: 101', 'smLincsID: LSM-1069', 'smName: Enzastaurin', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	4411.0	4223.0	1.0445	1.0666
('334694 3838', 'smCenterCompoundID: 10097', 'smSalt: 101', 'smLincsID: LSM-1097', 'smName: Erlotinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	4073.0	4223.0	0.96446	0.94681
('334695 3839', 'smCenterCompoundID: 10157', 'smSalt: 101', 'smLincsID: LSM-1158', 'smName: Foretinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	1448.0	4223.0	0.34288	0.016471
('334696 3840', 'smCenterCompoundID: 10040', 'smSalt: 101', 'smLincsID: LSM-1040', 'smName: R406', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	4454.0	4223.0	1.0548	1.082
('334697 3841', 'smCenterCompoundID: 10047', 'smSalt: 101', 'smLincsID: LSM-1047', 'smName: GDC-0941', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1695.0	4223.0	0.40152	0.10425
('334698 3842', 'smCenterCompoundID: 10098', 'smSalt: 101', 'smLincsID: LSM-1098', 'smName: Gefitinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	2742.0	4223.0	0.64929	0.47508
('334699 3843', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	1358.0	4223.0	0.32164	-0.015308
('334700 3844', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1420.0	4223.0	0.33633	0.0066656
('334701 3845', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	1742.0	4223.0	0.41265	0.1209
('334702 3846', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1675.0	4223.0	0.39663	0.096923
('334703 3847', 'smCenterCompoundID: 10134', 'smSalt: 101', 'smLincsID: LSM-1134', 'smName: GSK1904529A', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	4113.0	4223.0	0.97401	0.9611
('334704 3848', 'smCenterCompoundID: 10146', 'smSalt: 101', 'smLincsID: LSM-1147', 'smName: GSK2126458', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1126.0	4223.0	0.26663	-0.09765
('334705 3849', 'smCenterCompoundID: 10128', 'smSalt: 101', 'smLincsID: LSM-1128', 'smName: GSK 690693', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	2923.0	4223.0	0.69223	0.53935
('334706 3850', 'smCenterCompoundID: 10014', 'smSalt: 101', 'smLincsID: LSM-1014', 'smName: GW843682', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1305.0	4223.0	0.30909	-0.034092
('334707 3851', 'smCenterCompoundID: 10015', 'smSalt: 101', 'smLincsID: LSM-5982', 'smName: HG-5-113-01', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	1494.0	4223.0	0.35385	0.032892
('334708 3852', 'smCenterCompoundID: 10016', 'smSalt: 101', 'smLincsID: LSM-5245', 'smName: HG-5-88-01', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	3503.0	4223.0	0.82957	0.74491
('334709 3853', 'smCenterCompoundID: 10023', 'smSalt: 103', 'smLincsID: LSM-1023', 'smName: Imatinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	4581.0	4223.0	1.0848	1.127
('334710 3854', 'smCenterCompoundID: 10100', 'smSalt: 101', 'smLincsID: LSM-36386', 'smName: JNK-9L', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1952.0	4223.0	0.46238	0.19533
('334711 3855', 'smCenterCompoundID: 10019', 'smSalt: 101', 'smLincsID: LSM-5674', 'smName: JW-7-24-1', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	2594.0	4223.0	0.61424	0.42263
('334712 3856', 'smCenterCompoundID: 10051', 'smSalt: 104', 'smLincsID: LSM-1051', 'smName: Lapatinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1574.0	4223.0	0.37279	0.061245
('334713 3857', 'smCenterCompoundID: 10115', 'smSalt: 102', 'smLincsID: LSM-1115', 'smName: LDN-193189', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	4146.0	4223.0	0.98175	0.97268
('334714 3858', 'smCenterCompoundID: 10182', 'smSalt: 101', 'smLincsID: LSM-1183', 'smName: Linifanib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	4424.0	4223.0	1.0476	1.0712
('334715 3859', 'smCenterCompoundID: 10135', 'smSalt: 101', 'smLincsID: LSM-1135', 'smName: Linsitinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	3545.0	4223.0	0.83959	0.75991
('334716 3860', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	1203.0	4223.0	0.28494	-0.070242
('334717 3861', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	1214.0	4223.0	0.28763	-0.066225
('334718 3862', 'smCenterCompoundID: 10057', 'smSalt: 102', 'smLincsID: LSM-1057', 'smName: MK2206', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	1401.0	2472.0	4223.0	0.58535	0.37939
('334719 3863', 'smCenterCompoundID: 10018', 'smSalt: 101', 'smLincsID: LSM-1018', 'smName: Neratinib', 'clName: SK-BR-3', 'clCenterSpecificID: 50057', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	1401.0	1481.0	4223.0	0.35085	0.028403
