	('meanTotalCellCountBeforeTreatment 0',)	('meanTotalCellCountAfterTreatment 1',)	('meanTotalControlCellCount 2',)	('meanRelativeCellCount 3',)	('meanNormalizedGrowthRateInhibitionValue 4',)
('XL147 3311', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10148', 'smallmolecule_smLincsID: LSM-1149', 'smallmolecule_smName: XL147', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	765.0	2579.0	3148.0	0.8192	0.81379
('Y39983 3312', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10149', 'smallmolecule_smLincsID: LSM-1150', 'smallmolecule_smName: Y39983', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	765.0	2784.0	3101.0	0.89783	0.89569
('Y39983 3313', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10149', 'smallmolecule_smLincsID: LSM-1150', 'smallmolecule_smName: Y39983', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	765.0	2537.0	3101.0	0.81789	0.81047
('Y39983 3314', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10149', 'smallmolecule_smLincsID: LSM-1150', 'smallmolecule_smName: Y39983', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	765.0	2484.0	3101.0	0.80106	0.79114
('Y39983 3315', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10149', 'smallmolecule_smLincsID: LSM-1150', 'smallmolecule_smName: Y39983', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	765.0	2320.0	3101.0	0.74826	0.73246
('Y39983 3316', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10149', 'smallmolecule_smLincsID: LSM-1150', 'smallmolecule_smName: Y39983', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	765.0	2018.0	3101.0	0.65078	0.61668
('Y39983 3317', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10149', 'smallmolecule_smLincsID: LSM-1150', 'smallmolecule_smName: Y39983', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	765.0	740.0	3101.0	0.23886	-0.016586
('Nintedanib 3318', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10151', 'smallmolecule_smLincsID: LSM-1152', 'smallmolecule_smName: Nintedanib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	765.0	2816.0	3101.0	0.90785	0.90649
('Nintedanib 3319', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10151', 'smallmolecule_smLincsID: LSM-1152', 'smallmolecule_smName: Nintedanib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	765.0	2668.0	3101.0	0.86019	0.85619
('Nintedanib 3320', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10151', 'smallmolecule_smLincsID: LSM-1152', 'smallmolecule_smName: Nintedanib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	765.0	2285.0	3101.0	0.73667	0.71908
('Nintedanib 3321', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10151', 'smallmolecule_smLincsID: LSM-1152', 'smallmolecule_smName: Nintedanib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	765.0	2180.0	3101.0	0.70293	0.67961
('Nintedanib 3322', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10151', 'smallmolecule_smLincsID: LSM-1152', 'smallmolecule_smName: Nintedanib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	765.0	1601.0	3101.0	0.51722	0.43698
('Nintedanib 3323', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10151', 'smallmolecule_smLincsID: LSM-1152', 'smallmolecule_smName: Nintedanib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	765.0	1168.0	3101.0	0.37635	0.23146
('Foretinib 3324', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10157', 'smallmolecule_smLincsID: LSM-1158', 'smallmolecule_smName: Foretinib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	765.0	2808.0	3148.0	0.89218	0.89125
('Foretinib 3325', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10157', 'smallmolecule_smLincsID: LSM-1158', 'smallmolecule_smName: Foretinib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	765.0	2665.0	3148.0	0.84661	0.84309
('Foretinib 3326', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10157', 'smallmolecule_smLincsID: LSM-1158', 'smallmolecule_smName: Foretinib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	765.0	1295.0	3148.0	0.41151	0.29355
('Foretinib 3327', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10157', 'smallmolecule_smLincsID: LSM-1158', 'smallmolecule_smName: Foretinib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	765.0	951.0	3148.0	0.30227	0.11251
('Foretinib 3328', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10157', 'smallmolecule_smLincsID: LSM-1158', 'smallmolecule_smName: Foretinib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	765.0	796.0	3148.0	0.25295	0.019807
('Foretinib 3329', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10157', 'smallmolecule_smLincsID: LSM-1158', 'smallmolecule_smName: Foretinib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	765.0	302.0	3148.0	0.095926	-0.36594
('AZD 5438 3330', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10158', 'smallmolecule_smLincsID: LSM-1159', 'smallmolecule_smName: AZD 5438', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	765.0	2937.0	3101.0	0.94668	0.94617
('AZD 5438 3331', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10158', 'smallmolecule_smLincsID: LSM-1159', 'smallmolecule_smName: AZD 5438', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	765.0	2334.0	3101.0	0.75219	0.73617
('AZD 5438 3332', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10158', 'smallmolecule_smLincsID: LSM-1159', 'smallmolecule_smName: AZD 5438', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	765.0	1360.0	3101.0	0.43834	0.32915
('AZD 5438 3333', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10158', 'smallmolecule_smLincsID: LSM-1159', 'smallmolecule_smName: AZD 5438', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	765.0	728.0	3101.0	0.23484	-0.024066
('AZD 5438 3334', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10158', 'smallmolecule_smLincsID: LSM-1159', 'smallmolecule_smName: AZD 5438', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	765.0	522.0	3101.0	0.1685	-0.17204
('AZD 5438 3335', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10158', 'smallmolecule_smLincsID: LSM-1159', 'smallmolecule_smName: AZD 5438', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	765.0	401.0	3101.0	0.12944	-0.27428
('Pelitinib 3336', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10159', 'smallmolecule_smLincsID: LSM-1160', 'smallmolecule_smName: Pelitinib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	765.0	3131.0	3148.0	0.99466	0.99475
('Pelitinib 3337', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10159', 'smallmolecule_smLincsID: LSM-1160', 'smallmolecule_smName: Pelitinib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	765.0	3111.0	3148.0	0.98834	0.98847
('Pelitinib 3338', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10159', 'smallmolecule_smLincsID: LSM-1160', 'smallmolecule_smName: Pelitinib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	765.0	2616.0	3148.0	0.83118	0.82673
('Pelitinib 3339', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10159', 'smallmolecule_smLincsID: LSM-1160', 'smallmolecule_smName: Pelitinib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	765.0	2396.0	3148.0	0.76108	0.74956
('Pelitinib 3340', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10159', 'smallmolecule_smLincsID: LSM-1160', 'smallmolecule_smName: Pelitinib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	765.0	2021.0	3148.0	0.64201	0.60002
('Pelitinib 3341', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10159', 'smallmolecule_smLincsID: LSM-1160', 'smallmolecule_smName: Pelitinib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	765.0	628.0	3148.0	0.19957	-0.092241
('NVP-AUY922 3342', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10161', 'smallmolecule_smLincsID: LSM-1162', 'smallmolecule_smName: NVP-AUY922', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	765.0	690.0	3148.0	0.2192	-0.049954
('NVP-AUY922 3343', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10161', 'smallmolecule_smLincsID: LSM-1162', 'smallmolecule_smName: NVP-AUY922', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	765.0	676.0	3148.0	0.21475	-0.059186
('NVP-AUY922 3344', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10161', 'smallmolecule_smLincsID: LSM-1162', 'smallmolecule_smName: NVP-AUY922', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	765.0	664.0	3148.0	0.21112	-0.066733
('NVP-AUY922 3345', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10161', 'smallmolecule_smLincsID: LSM-1162', 'smallmolecule_smName: NVP-AUY922', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	765.0	700.0	3148.0	0.22244	-0.04315
('NVP-AUY922 3346', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10161', 'smallmolecule_smLincsID: LSM-1162', 'smallmolecule_smName: NVP-AUY922', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	765.0	649.0	3148.0	0.20616	-0.077713
('NVP-AUY922 3347', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10161', 'smallmolecule_smLincsID: LSM-1162', 'smallmolecule_smName: NVP-AUY922', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	765.0	690.0	3148.0	0.21926	-0.049551
('AZD8330 3348', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10164', 'smallmolecule_smLincsID: LSM-1165', 'smallmolecule_smName: AZD8330', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	765.0	1146.0	3148.0	0.36421	0.21872
('AZD8330 3349', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10164', 'smallmolecule_smLincsID: LSM-1165', 'smallmolecule_smName: AZD8330', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	765.0	1054.0	3148.0	0.33501	0.17031
('AZD8330 3350', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10164', 'smallmolecule_smLincsID: LSM-1165', 'smallmolecule_smName: AZD8330', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	765.0	1002.0	3148.0	0.3185	0.14169
('AZD8330 3351', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10164', 'smallmolecule_smLincsID: LSM-1165', 'smallmolecule_smName: AZD8330', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	765.0	972.0	3148.0	0.30872	0.12389
('AZD8330 3352', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10164', 'smallmolecule_smLincsID: LSM-1165', 'smallmolecule_smName: AZD8330', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	765.0	972.0	3148.0	0.30895	0.12471
('AZD8330 3353', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10164', 'smallmolecule_smLincsID: LSM-1165', 'smallmolecule_smName: AZD8330', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	765.0	916.0	3148.0	0.29119	0.092452
('TGX221 3354', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10171', 'smallmolecule_smLincsID: LSM-1172', 'smallmolecule_smName: TGX221', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	765.0	2905.0	3148.0	0.92284	0.9226
('TGX221 3355', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10171', 'smallmolecule_smLincsID: LSM-1172', 'smallmolecule_smName: TGX221', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	765.0	2904.0	3148.0	0.92244	0.9224
('TGX221 3356', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10171', 'smallmolecule_smLincsID: LSM-1172', 'smallmolecule_smName: TGX221', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	765.0	2818.0	3148.0	0.89512	0.89429
('TGX221 3357', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10171', 'smallmolecule_smLincsID: LSM-1172', 'smallmolecule_smName: TGX221', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	765.0	2711.0	3148.0	0.86132	0.8587
('TGX221 3358', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10171', 'smallmolecule_smLincsID: LSM-1172', 'smallmolecule_smName: TGX221', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	765.0	1568.0	3148.0	0.49805	0.42125
('TGX221 3359', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10171', 'smallmolecule_smLincsID: LSM-1172', 'smallmolecule_smName: TGX221', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	765.0	2016.0	3148.0	0.64047	0.6077
('GSK1059615 3360', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	765.0	3004.0	3148.0	0.9542	0.95454
('GSK1059615 3361', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	765.0	2852.0	3101.0	0.91977	0.91887
('GSK1059615 3362', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	765.0	2759.0	3148.0	0.87647	0.8748
('GSK1059615 3363', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	765.0	2413.0	3101.0	0.77813	0.76638
('GSK1059615 3364', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	765.0	2030.0	3148.0	0.64484	0.61308
('GSK1059615 3365', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	765.0	1994.0	3101.0	0.64251	0.60575
('GSK1059615 3366', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	765.0	1349.0	3148.0	0.42849	0.3202
('GSK1059615 3367', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	765.0	1467.0	3101.0	0.47297	0.38028
('GSK1059615 3368', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	765.0	528.0	3148.0	0.16787	-0.16839
('GSK1059615 3369', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	765.0	1028.0	3101.0	0.33134	0.15669
('GSK1059615 3370', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	765.0	590.0	3148.0	0.1875	-0.12145
('GSK1059615 3371', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10172', 'smallmolecule_smLincsID: LSM-1173', 'smallmolecule_smName: GSK1059615', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	765.0	698.0	3101.0	0.22545	-0.047969
('Brivanib 3372', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10177', 'smallmolecule_smLincsID: LSM-1178', 'smallmolecule_smName: Brivanib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	765.0	3057.0	3148.0	0.97105	0.97137
('Brivanib 3373', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10177', 'smallmolecule_smLincsID: LSM-1178', 'smallmolecule_smName: Brivanib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	765.0	3068.0	3148.0	0.9746	0.97469
('Brivanib 3374', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10177', 'smallmolecule_smLincsID: LSM-1178', 'smallmolecule_smName: Brivanib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	765.0	3069.0	3148.0	0.97502	0.97512
('Brivanib 3375', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10177', 'smallmolecule_smLincsID: LSM-1178', 'smallmolecule_smName: Brivanib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	765.0	2968.0	3148.0	0.94291	0.94311
('Brivanib 3376', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10177', 'smallmolecule_smLincsID: LSM-1178', 'smallmolecule_smName: Brivanib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	765.0	2930.0	3148.0	0.93093	0.93105
('Brivanib 3377', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10177', 'smallmolecule_smLincsID: LSM-1178', 'smallmolecule_smName: Brivanib', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	765.0	2616.0	3148.0	0.8312	0.8267
('CHIR-99021 3378', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10180', 'smallmolecule_smLincsID: LSM-1181', 'smallmolecule_smName: CHIR-99021', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	765.0	3054.0	3101.0	0.98493	0.98501
('CHIR-99021 3379', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10180', 'smallmolecule_smLincsID: LSM-1181', 'smallmolecule_smName: CHIR-99021', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	765.0	2981.0	3101.0	0.96163	0.96154
('CHIR-99021 3380', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10180', 'smallmolecule_smLincsID: LSM-1181', 'smallmolecule_smName: CHIR-99021', 'cell_clCenterSpecificID: 50238', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	765.0	2946.0	3101.0	0.9502	0.94999
