	('cellCount 0',)	('relativeCellCount 1',)	('relativeGrowth 2',)
(' 4668', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	946.0		
(' 4669', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	835.0		
(' 4670', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	854.0		
(' 4671', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	856.0		
(' 4672', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	857.0		
(' 4673', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	813.0		
(' 4674', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	797.0		
(' 4675', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	852.0		
(' 4676', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	873.0		
(' 4677', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	936.0		
(' 4678', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	945.0		
(' 4679', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	909.0		
(' 4680', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	885.0		
(' 4681', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	856.0		
(' 4682', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	858.0		
(' 4683', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	914.0		
(' 4684', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	912.0		
(' 4685', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	937.0		
(' 4686', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	930.0		
(' 4687', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	834.0		
(' 4688', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	856.0		
(' 4689', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	896.0		
(' 4690', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	901.0		
(' 4691', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	892.0		
(' 4692', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	867.0		
(' 4693', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	876.0		
(' 4694', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	891.0		
(' 4695', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	851.0		
(' 4696', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	871.0		
(' 4697', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	723.0		
(' 4698', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	689.0		
(' 4699', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	775.0		
(' 4700', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	904.0		
(' 4701', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	923.0		
(' 4702', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	925.0		
(' 4703', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	884.0		
(' 4704', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	898.0		
(' 4705', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	930.0		
(' 4706', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	911.0		
(' 4707', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	841.0		
(' 4708', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	964.0		
(' 4709', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	887.0		
(' 4710', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	891.0		
(' 4711', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	955.0		
(' 4712', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	931.0		
(' 4713', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	879.0		
(' 4714', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	845.0		
(' 4715', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	895.0		
(' 4716', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	910.0		
(' 4717', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	918.0		
(' 4718', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	852.0		
(' 4719', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	843.0		
(' 4720', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	741.0		
(' 4721', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	700.0		
(' 4722', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	678.0		
(' 4723', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	700.0		
(' 4724', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	836.0		
(' 4725', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	870.0		
(' 4726', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	903.0		
(' 4727', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	881.0		
(' 4728', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	862.0		
(' 4729', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	922.0		
(' 4730', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	861.0		
(' 4731', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	820.0		
(' 4732', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	962.0		
(' 4733', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	932.0		
(' 4734', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	978.0		
(' 4735', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	883.0		
(' 4736', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	870.0		
(' 4737', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	898.0		
(' 4738', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	912.0		
(' 4739', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	900.0		
(' 4740', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	922.0		
(' 4741', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	934.0		
(' 4742', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	846.0		
(' 4743', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	800.0		
(' 4744', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	783.0		
(' 4745', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	632.0		
(' 4746', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	693.0		
(' 4747', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	803.0		
(' 4748', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	865.0		
(' 4749', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	926.0		
(' 4750', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	968.0		
(' 4751', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	868.0		
(' 4752', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	931.0		
(' 4753', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	875.0		
(' 4754', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	832.0		
(' 4755', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	913.0		
(' 4756', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	934.0		
(' 4757', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	968.0		
(' 4758', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	979.0		
(' 4759', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	889.0		
(' 4760', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	893.0		
(' 4761', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	837.0		
(' 4762', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	946.0		
(' 4763', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	884.0		
(' 4764', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	878.0		
(' 4765', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	931.0		
(' 4766', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	789.0		
(' 4767', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	815.0		
(' 4768', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	765.0		
(' 4769', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	645.0		
(' 4770', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	682.0		
(' 4771', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	807.0		
(' 4772', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	923.0		
(' 4773', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	918.0		
(' 4774', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	891.0		
(' 4775', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	880.0		
(' 4776', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	916.0		
(' 4777', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	908.0		
(' 4778', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	822.0		
(' 4779', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	888.0		
(' 4780', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	864.0		
(' 4781', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	902.0		
(' 4782', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	971.0		
(' 4783', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	856.0		
(' 4784', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	875.0		
(' 4785', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	890.0		
(' 4786', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	803.0		
(' 4787', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	825.0		
(' 4788', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	897.0		
(' 4789', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	916.0		
(' 4790', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	889.0		
(' 4791', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	760.0		
(' 4792', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	809.0		
(' 4793', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	638.0		
(' 4794', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	690.0		
(' 4795', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	797.0		
(' 4796', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	927.0		
(' 4797', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	927.0		
(' 4798', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	934.0		
(' 4799', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	864.0		
(' 4800', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	912.0		
(' 4801', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	869.0		
(' 4802', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	900.0		
(' 4803', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	890.0		
(' 4804', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	931.0		
(' 4805', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	891.0		
(' 4806', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	1008.0		
(' 4807', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	946.0		
(' 4808', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	898.0		
(' 4809', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	879.0		
(' 4810', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	836.0		
(' 4811', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	895.0		
(' 4812', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	868.0		
(' 4813', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	926.0		
(' 4814', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	888.0		
(' 4815', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	876.0		
(' 4816', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	886.0		
(' 4817', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	746.0		
(' 4818', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	802.0		
(' 4819', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	863.0		
(' 4820', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	843.0		
(' 4821', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	930.0		
(' 4822', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	870.0		
(' 4823', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	925.0		
(' 4824', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	868.0		
(' 4825', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	925.0		
(' 4826', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	931.0		
(' 4827', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	939.0		
(' 4828', 'smSalt: ', 'smName: ', 'clName: MDA-MB-231', 'drugConcentration: ', 'replicate: 0', 'experimentDate: 2014-04-01')	871.0		
