	('totalCellCountBeforeTreatment 0',)	('totalCellCountAfterTreatment 1',)	('totalControlCellCount 2',)	('relativeCellCount 3',)	('normalizedGrowthRateInhibitionValue 4',)
('Geldanamycin 12330', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: O04')	513.0	530.0	10537.0	0.050295	0.0073421
('Geldanamycin 12331', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: O04')	513.0	545.0	10386.0	0.05247	0.013878
('Geldanamycin 12332', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: O04')	513.0	448.0	10494.0	0.042688	-0.030799
('Geldanamycin 12333', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: O04')	513.0	532.0	10254.0	0.051878	0.0082878
('Geldanamycin 12334', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: O04')	513.0	572.0	10349.0	0.055268	0.025272
('Geldanamycin 12335', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: O04')	513.0	514.0	10483.0	0.049029	0.00028427
('Geldanamycin 12336', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: O03')	513.0	436.0	10537.0	0.041374	-0.036776
('Geldanamycin 12337', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: O03')	513.0	515.0	10386.0	0.049582	0.00073336
('Geldanamycin 12338', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: O03')	513.0	470.0	10494.0	0.044784	-0.020068
('Geldanamycin 12339', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: O03')	513.0	420.0	10254.0	0.040956	-0.045401
('Geldanamycin 12340', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: O03')	513.0	597.0	10349.0	0.057684	0.035443
('Geldanamycin 12341', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: O03')	513.0	467.0	10483.0	0.044546	-0.021515
('Geldanamycin 12342', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: O02')	513.0	366.0	10537.0	0.034732	-0.074678
('Geldanamycin 12343', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: O02')	513.0	375.0	10386.0	0.036103	-0.069829
('Geldanamycin 12344', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: O02')	513.0	438.0	10494.0	0.041735	-0.035812
('Geldanamycin 12345', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: O02')	513.0	400.0	10254.0	0.039006	-0.056121
('Geldanamycin 12346', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: O02')	513.0	329.0	10349.0	0.031789	-0.097578
('Geldanamycin 12347', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: O02')	513.0	439.0	10483.0	0.041875	-0.035319
('Geldanamycin 12348', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: O01')	513.0	280.0	10537.0	0.026571	-0.12982
('Geldanamycin 12349', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: O01')	513.0	223.0	10386.0	0.021469	-0.17484
('Geldanamycin 12350', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: O01')	513.0	283.0	10494.0	0.026966	-0.12785
('Geldanamycin 12351', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: O01')	513.0	315.0	10254.0	0.030717	-0.1069
('Geldanamycin 12352', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: O01')	513.0	335.0	10349.0	0.032368	-0.093807
('Geldanamycin 12353', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Geldanamycin', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: O01')	513.0	273.0	10483.0	0.026041	-0.13507
('YM 201636 12354', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: N12')	513.0	10636.0	10254.0	1.0372	1.017
('YM 201636 12355', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: N12')	513.0	11238.0	10349.0	1.0858	1.0384
('YM 201636 12356', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: N12')	513.0	10448.0	10483.0	0.99661	0.99844
('YM 201636 12357', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: N11')	513.0	9696.0	10254.0	0.94551	0.97423
('YM 201636 12358', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: N11')	513.0	10725.0	10349.0	1.0363	1.0165
('YM 201636 12359', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: N11')	513.0	9193.0	10483.0	0.8769	0.94053
('YM 201636 12360', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: N10')	513.0	8891.0	10254.0	0.86701	0.93501
('YM 201636 12361', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: N10')	513.0	9478.0	10349.0	0.91579	0.95981
('YM 201636 12362', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: N10')	513.0	8594.0	10483.0	0.81976	0.91072
('YM 201636 12363', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: N09')	513.0	5929.0	10254.0	0.57817	0.76178
('YM 201636 12364', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: N09')	513.0	7021.0	10349.0	0.67839	0.82869
('YM 201636 12365', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: N09')	513.0	6549.0	10483.0	0.62469	0.79506
('YM 201636 12366', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: N08')	513.0	4795.0	10254.0	0.46759	0.67731
('YM 201636 12367', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: N08')	513.0	5879.0	10349.0	0.56804	0.7553
('YM 201636 12368', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: N08')	513.0	4915.0	10483.0	0.46883	0.68049
('YM 201636 12369', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: N07')	513.0	1304.0	10254.0	0.12716	0.24083
('YM 201636 12370', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: N07')	513.0	1526.0	10349.0	0.14745	0.28582
('YM 201636 12371', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: YM 201636', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: N07')	513.0	1338.0	10483.0	0.12763	0.24622
('TWS119 12372', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: M06')	513.0	11042.0	10254.0	1.0768	1.0345
('TWS119 12373', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: M06')	513.0	11259.0	10349.0	1.0879	1.0393
('TWS119 12374', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: M06')	513.0	10376.0	10483.0	0.98974	0.99527
('TWS119 12375', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: M05')	513.0	10824.0	10254.0	1.0555	1.0252
('TWS119 12376', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: M05')	513.0	10544.0	10349.0	1.0188	1.0086
('TWS119 12377', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: M05')	513.0	10766.0	10483.0	1.0269	1.0123
('TWS119 12378', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: M04')	513.0	10637.0	10254.0	1.0373	1.017
('TWS119 12379', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: M04')	513.0	11280.0	10349.0	1.0899	1.0401
('TWS119 12380', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: M04')	513.0	10777.0	10483.0	1.028	1.0127
('TWS119 12381', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: M03')	513.0	9956.0	10254.0	0.97086	0.98636
('TWS119 12382', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: M03')	513.0	10388.0	10349.0	1.0037	1.0017
('TWS119 12383', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: M03')	513.0	10317.0	10483.0	0.98411	0.99265
('TWS119 12384', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: M02')	513.0	6641.0	10254.0	0.6476	0.80864
('TWS119 12385', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: M02')	513.0	6381.0	10349.0	0.61655	0.7888
('TWS119 12386', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: M02')	513.0	6291.0	10483.0	0.60008	0.77856
('TWS119 12387', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: M01')	513.0	399.0	10254.0	0.038909	-0.056668
('TWS119 12388', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: M01')	513.0	373.0	10349.0	0.03604	-0.071057
('TWS119 12389', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: TWS119', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: M01')	513.0	385.0	10483.0	0.036724	-0.063979
('PF477736 12390', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: J24')	513.0	9602.0	10254.0	0.93634	0.96978
('PF477736 12391', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: J24')	513.0	9179.0	10349.0	0.8869	0.94536
('PF477736 12392', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: J24')	513.0	9471.0	10483.0	0.90341	0.95386
('PF477736 12393', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: J23')	513.0	8908.0	10254.0	0.86867	0.93587
('PF477736 12394', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: J23')	513.0	9110.0	10349.0	0.88023	0.94198
('PF477736 12395', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: J23')	513.0	8440.0	10483.0	0.80507	0.9028
('PF477736 12396', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: J22')	513.0	7285.0	10254.0	0.7104	0.84781
('PF477736 12397', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: J22')	513.0	7797.0	10349.0	0.75336	0.87347
('PF477736 12398', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: J22')	513.0	7648.0	10483.0	0.72952	0.8602
('PF477736 12399', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: J21')	513.0	3006.0	10254.0	0.29313	0.50546
('PF477736 12400', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: J21')	513.0	3615.0	10349.0	0.34929	0.56897
('PF477736 12401', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: J21')	513.0	4181.0	10483.0	0.39881	0.61918
('PF477736 12402', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: J20')	513.0	874.0	10254.0	0.085228	0.13107
('PF477736 12403', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: J20')	513.0	1019.0	10349.0	0.098458	0.17141
('PF477736 12404', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: J20')	513.0	902.0	10483.0	0.086039	0.13827
('PF477736 12405', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: J19')	513.0	560.0	10254.0	0.054609	0.020331
('PF477736 12406', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: J19')	513.0	670.0	10349.0	0.064737	0.063378
('PF477736 12407', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PF477736', 'cell_clName: MCF 10A', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: J19')	513.0	570.0	10483.0	0.054371	0.024338
('LDN-193189 12408', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: LDN-193189', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: G06')	513.0	10442.0	10254.0	1.0183	1.0084
('LDN-193189 12409', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: LDN-193189', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: G06')	513.0	11019.0	10349.0	1.0647	1.0291
('LDN-193189 12410', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: LDN-193189', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: G06')	513.0	10404.0	10483.0	0.99241	0.9965
('LDN-193189 12411', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: LDN-193189', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: G05')	513.0	9977.0	10254.0	0.97291	0.98733
('LDN-193189 12412', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: LDN-193189', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: G05')	513.0	10033.0	10349.0	0.96941	0.98571
('LDN-193189 12413', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: LDN-193189', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: G05')	513.0	9704.0	10483.0	0.92564	0.9648
('LDN-193189 12414', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: LDN-193189', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: G04')	513.0	9369.0	10254.0	0.91362	0.95861
('LDN-193189 12415', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: LDN-193189', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: G04')	513.0	9735.0	10349.0	0.94062	0.97195
('LDN-193189 12416', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: LDN-193189', 'cell_clName: MCF 10A', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: G04')	513.0	9858.0	10483.0	0.94033	0.97192
('LDN-193189 12417', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: LDN-193189', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: G03')	513.0	8382.0	10254.0	0.81737	0.90879
('LDN-193189 12418', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: LDN-193189', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: G03')	513.0	8634.0	10349.0	0.83424	0.91808
('LDN-193189 12419', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: LDN-193189', 'cell_clName: MCF 10A', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: G03')	513.0	8859.0	10483.0	0.84504	0.9241
('LDN-193189 12420', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: LDN-193189', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: G02')	513.0	5345.0	10254.0	0.52122	0.72
('LDN-193189 12421', 'smallmolecule_smSalt: 102.0', 'smallmolecule_smName: LDN-193189', 'cell_clName: MCF 10A', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: G02')	513.0	6127.0	10349.0	0.59201	0.77211
