	('totalCellCountBeforeTreatment 0',)	('totalCellCountAfterTreatment 1',)	('totalControlCellCount 2',)	('relativeCellCount 3',)	('normalizedGrowthRateInhibitionValue 4',)
('Erlotinib 9617', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Erlotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: M22')	765.0	3105.0	3151.0	0.9852	0.98545
('Erlotinib 9618', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Erlotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: M22')	765.0	2954.0	3152.0	0.93706	0.93735
('Erlotinib 9619', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Erlotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: M21')	765.0	2962.0	3140.0	0.9432	0.94341
('Erlotinib 9620', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Erlotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: M21')	765.0	2835.0	3151.0	0.89953	0.89896
('Erlotinib 9621', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Erlotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: M21')	765.0	2987.0	3152.0	0.94752	0.94792
('Erlotinib 9622', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Erlotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: M20')	765.0	2784.0	3140.0	0.88652	0.88519
('Erlotinib 9623', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Erlotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: M20')	765.0	2809.0	3151.0	0.89128	0.89042
('Erlotinib 9624', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Erlotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: M20')	765.0	2963.0	3152.0	0.93991	0.94024
('Erlotinib 9625', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Erlotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: M19')	765.0	1793.0	3140.0	0.57095	0.519
('Erlotinib 9626', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Erlotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: M19')	765.0	1829.0	3151.0	0.58033	0.53224
('Erlotinib 9627', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Erlotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: M19')	765.0	1708.0	3152.0	0.5418	0.48164
('Gefitinib 9628', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N12')	765.0	3097.0	3143.0	0.98512	0.98535
('Gefitinib 9629', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N12')	765.0	3037.0	3095.0	0.98106	0.98112
('Gefitinib 9630', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N12')	765.0	3057.0	3066.0	0.99706	0.99707
('Gefitinib 9631', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N11')	765.0	3066.0	3143.0	0.97526	0.97557
('Gefitinib 9632', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N11')	765.0	3083.0	3095.0	0.99592	0.99595
('Gefitinib 9633', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N11')	765.0	2976.0	3066.0	0.97065	0.97047
('Gefitinib 9634', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N10')	765.0	3047.0	3143.0	0.96921	0.96956
('Gefitinib 9635', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N10')	765.0	2968.0	3095.0	0.95877	0.95867
('Gefitinib 9636', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N10')	765.0	3039.0	3066.0	0.99119	0.99119
('Gefitinib 9637', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N09')	765.0	3034.0	3143.0	0.96508	0.96543
('Gefitinib 9638', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N09')	765.0	3122.0	3095.0	1.0085	1.0084
('Gefitinib 9639', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N09')	765.0	3066.0	3066.0	1.0	1.0
('Gefitinib 9640', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N08')	765.0	3006.0	3143.0	0.95617	0.95652
('Gefitinib 9641', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N08')	765.0	3193.0	3095.0	1.0314	1.0309
('Gefitinib 9642', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N08')	765.0	2949.0	3066.0	0.96184	0.96152
('Gefitinib 9643', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: N07')	765.0	2728.0	3143.0	0.86774	0.86558
('Gefitinib 9644', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: N07')	765.0	2603.0	3095.0	0.84086	0.83528
('Gefitinib 9645', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Gefitinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: N07')	765.0	2700.0	3066.0	0.88063	0.877
('Nilotinib 9646', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: N18')	765.0	3427.0	3140.0	1.0913	1.0876
('Nilotinib 9647', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: N18')	765.0	3692.0	3151.0	1.1715	1.1611
('Nilotinib 9648', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: N18')	765.0	3490.0	3152.0	1.1071	1.1021
('Nilotinib 9649', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: N17')	765.0	3517.0	3140.0	1.1199	1.1143
('Nilotinib 9650', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: N17')	765.0	3576.0	3151.0	1.1346	1.1276
('Nilotinib 9651', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: N17')	765.0	3623.0	3152.0	1.1493	1.141
('Nilotinib 9652', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: N16')	765.0	3377.0	3140.0	1.0754	1.0726
('Nilotinib 9653', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: N16')	765.0	3572.0	3151.0	1.1334	1.1264
('Nilotinib 9654', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: N16')	765.0	3622.0	3152.0	1.149	1.1407
('Nilotinib 9655', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: N15')	765.0	3360.0	3140.0	1.0699	1.0675
('Nilotinib 9656', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: N15')	765.0	3498.0	3151.0	1.1099	1.1047
('Nilotinib 9657', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: N15')	765.0	3346.0	3152.0	1.0614	1.0592
('Nilotinib 9658', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: N14')	765.0	3354.0	3140.0	1.068	1.0657
('Nilotinib 9659', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: N14')	765.0	3613.0	3151.0	1.1464	1.1383
('Nilotinib 9660', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: N14')	765.0	3581.0	3152.0	1.1359	1.1288
('Nilotinib 9661', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: N13')	765.0	692.0	3140.0	0.22036	-0.048065
('Nilotinib 9662', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: N13')	765.0	604.0	3151.0	0.19165	-0.10928
('Nilotinib 9663', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: Nilotinib', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: N13')	765.0	692.0	3152.0	0.21951	-0.047938
('JNK-9L 9664', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: K24')	765.0	3333.0	3143.0	1.0602	1.0582
('JNK-9L 9665', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: K24')	765.0	3096.0	3095.0	1.0001	1.0001
('JNK-9L 9666', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: K24')	765.0	3196.0	3066.0	1.0424	1.0419
('JNK-9L 9667', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: K23')	765.0	3035.0	3143.0	0.9654	0.96575
('JNK-9L 9668', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: K23')	765.0	3102.0	3095.0	1.0021	1.002
('JNK-9L 9669', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: K23')	765.0	3176.0	3066.0	1.0359	1.0355
('JNK-9L 9670', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: K22')	765.0	2883.0	3143.0	0.91705	0.91683
('JNK-9L 9671', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: K22')	765.0	2714.0	3095.0	0.87672	0.87368
('JNK-9L 9672', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: K22')	765.0	2845.0	3066.0	0.92792	0.92667
('JNK-9L 9673', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: K21')	765.0	2003.0	3143.0	0.63713	0.60328
('JNK-9L 9674', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: K21')	765.0	1896.0	3095.0	0.61247	0.56838
('JNK-9L 9675', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: K21')	765.0	1963.0	3066.0	0.64025	0.6008
('JNK-9L 9676', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: K20')	765.0	860.0	3143.0	0.27356	0.059059
('JNK-9L 9677', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: K20')	765.0	819.0	3095.0	0.26457	0.034368
('JNK-9L 9678', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: K20')	765.0	910.0	3066.0	0.2968	0.090497
('JNK-9L 9679', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: K19')	765.0	515.0	3143.0	0.16382	-0.17644
('JNK-9L 9680', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: K19')	765.0	493.0	3095.0	0.15926	-0.1958
('JNK-9L 9681', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: JNK-9L', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: K19')	765.0	585.0	3066.0	0.1908	-0.12539
('PD0325901 9682', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E06')	765.0	1573.0	3143.0	0.50035	0.42408
('PD0325901 9683', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: E06')	765.0	1647.0	3095.0	0.53204	0.46262
('PD0325901 9684', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: E06')	765.0	1696.0	3066.0	0.55316	0.4881
('PD0325901 9685', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C06')	765.0	1689.0	3140.0	0.53784	0.4751
('PD0325901 9686', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C06')	765.0	1676.0	3151.0	0.53179	0.46808
('PD0325901 9687', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C06')	765.0	1704.0	3152.0	0.54054	0.47994
('PD0325901 9688', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E05')	765.0	1395.0	3143.0	0.44373	0.34263
('PD0325901 9689', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: E05')	765.0	1446.0	3095.0	0.46711	0.3712
('PD0325901 9690', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: E05')	765.0	1358.0	3066.0	0.44292	0.33179
('PD0325901 9691', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C05')	765.0	1420.0	3140.0	0.45218	0.35469
('PD0325901 9692', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C05')	765.0	1450.0	3151.0	0.46008	0.36758
('PD0325901 9693', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C05')	765.0	1436.0	3152.0	0.45552	0.36102
('PD0325901 9694', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E04')	765.0	1403.0	3143.0	0.44628	0.3464
('PD0325901 9695', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: E04')	765.0	1240.0	3095.0	0.40056	0.27058
('PD0325901 9696', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: E04')	765.0	1256.0	3066.0	0.40965	0.28086
('PD0325901 9697', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C04')	765.0	1299.0	3140.0	0.41365	0.29675
('PD0325901 9698', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C04')	765.0	1424.0	3151.0	0.45183	0.35552
('PD0325901 9699', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C04')	765.0	1324.0	3152.0	0.41999	0.30798
('PD0325901 9700', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E03')	765.0	1190.0	3143.0	0.37852	0.24194
('PD0325901 9701', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: E03')	765.0	1052.0	3095.0	0.33983	0.1711
('PD0325901 9702', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: E03')	765.0	1062.0	3066.0	0.34638	0.17793
('PD0325901 9703', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C03')	765.0	1072.0	3140.0	0.34136	0.18008
('PD0325901 9704', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C03')	765.0	1176.0	3151.0	0.37314	0.23429
('PD0325901 9705', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C03')	765.0	1185.0	3152.0	0.3759	0.23886
('PD0325901 9706', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E02')	765.0	803.0	3143.0	0.25542	0.02403
('PD0325901 9707', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: E02')	765.0	778.0	3095.0	0.25132	0.0083586
('PD0325901 9708', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: E02')	765.0	912.0	3066.0	0.29746	0.091693
('PD0325901 9709', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: C02')	765.0	897.0	3140.0	0.28564	0.081232
('PD0325901 9710', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: C02')	765.0	922.0	3151.0	0.29255	0.095665
('PD0325901 9711', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: C02')	765.0	812.0	3152.0	0.25758	0.029585
('PD0325901 9712', 'smallmolecule_smSalt: 101.0', 'smallmolecule_smName: PD0325901', 'cell_clName: Hs 578T', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E01')	765.0	552.0	3143.0	0.17558	-0.14793
